編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2004-04-20 22:56:51,121.73,23.92,3.9,18.6,1,花蓮市地震站東偏南方  12.9  公里(花蓮市地震站東偏南方  12.9  公里)
037   ,2004-04-20 01:51:23,121.38,22.82,4.9,38.8,3,台東市地震站東偏北方  24.2  公里(台東市地震站東偏北方  24.2  公里)
036   ,2004-04-19 08:56:12,121.17,22.73,4.3,26.9,2,台東市地震站東南方  3.4  公里(台東市地震站東南方  3.4  公里)
035   ,2004-04-10 07:21:33,121.55,23.63,4.2,27.2,3,花蓮西林地震站南偏東方  23.0  公里(花蓮西林地震站南偏東方  23.0  公里)
034   ,2004-04-09 13:33:38,121.55,24.12,4.5,19.4,5,花蓮秀林地震站西北方  7.2  公里(花蓮秀林地震站西北方  7.2  公里)
033   ,2004-04-07 13:27:14,120.7,23.84,3.4,26.7,3,南投名間地震站南方  3.8  公里(南投名間地震站南方  3.8  公里)
032   ,2004-04-07 03:43:46,120.71,23.58,3.6,12.9,3,斗六市地震站東南方  23.0  公里(斗六市地震站東南方  23.0  公里)
小區域有感地震,2004-04-07 01:15:40,121.84,24.46,3.1,18.2,4,宜蘭南澳地震站東偏北方  10.3  公里(宜蘭南澳地震站東偏北方  10.3  公里)
小區域有感地震,2004-04-03 17:03:28,121.63,24.05,3.5,10,3,花蓮秀林地震站東南方  4.4  公里(花蓮秀林地震站東南方  4.4  公里)
小區域有感地震,2004-04-02 12:50:20,120.56,23.62,2.8,10.9,3,斗六市地震站南偏東方  11.2  公里(斗六市地震站南偏東方  11.2  公里)
小區域有感地震,2004-03-31 03:36:12,120.45,23.39,3.4,11.7,2,嘉義市地震站南方  12.5  公里(嘉義市地震站南方  12.5  公里)
小區域有感地震,2004-03-26 16:03:04,121.54,23.44,4.1,40.2,1,花蓮玉里地震站東偏北方  25.5  公里(花蓮玉里地震站東偏北方  25.5  公里)
031   ,2004-03-26 03:07:04,120.65,23.4,4.5,9.4,4,嘉義大埔地震站北方  18.1  公里(嘉義大埔地震站北方  18.1  公里)
小區域有感地震,2004-03-23 17:44:36,120.18,23.04,3.6,13.9,3,台南市地震站北偏西方  6.9  公里(台南市地震站北偏西方  6.9  公里)
小區域有感地震,2004-03-23 15:58:15,121.81,24.33,3.5,5.5,3,宜蘭南澳地震站東南方  12.6  公里(宜蘭南澳地震站東南方  12.6  公里)
030   ,2004-03-23 11:55:20,121.79,24.33,3.7,4.1,4,宜蘭南澳地震站南偏東方  11.7  公里(宜蘭南澳地震站南偏東方  11.7  公里)
小區域有感地震,2004-03-23 08:44:55,121.71,23.89,4.2,40.5,2,花蓮市地震站東南方  13.4  公里(花蓮市地震站東南方  13.4  公里)
029   ,2004-03-23 05:36:52,121.79,24.33,3.9,7.3,4,宜蘭南澳地震站南偏東方  11.6  公里(宜蘭南澳地震站南偏東方  11.6  公里)
小區域有感地震,2004-03-22 14:08:34,121.41,23.74,3,18.6,2,花蓮西林地震站南偏西方  8.6  公里(花蓮西林地震站南偏西方  8.6  公里)
小區域有感地震,2004-03-19 17:17:20,121.59,23.97,3.2,44,2,花蓮市地震站西方  2.9  公里(花蓮市地震站西方  2.9  公里)
小區域有感地震,2004-03-16 07:05:40,121.03,24.55,3.4,4.6,3,苗栗市地震站東方  20.9  公里(苗栗市地震站東方  20.9  公里)
小區域有感地震,2004-03-15 16:47:51,121.34,23.14,3.8,18.4,3,台東成功地震站西北方  5.7  公里(台東成功地震站西北方  5.7  公里)
028   ,2004-03-13 13:03:51,121.41,22.98,5,35.4,4,台東成功地震站南偏東方  13.2  公里(台東成功地震站南偏東方  13.2  公里)
小區域有感地震,2004-03-10 07:23:44,121.18,22.89,3.8,3.1,3,台東市地震站北偏東方  15.9  公里(台東市地震站北偏東方  15.9  公里)
027   ,2004-03-09 22:20:42,120.18,23.03,3.5,15.3,3,台南市地震站西北方  5.5  公里(台南市地震站西北方  5.5  公里)
026   ,2004-03-07 21:14:05,121.59,23.99,3.9,9.2,4,花蓮市地震站西北方  2.6  公里(花蓮市地震站西北方  2.6  公里)
小區域有感地震,2004-03-07 19:46:45,120.68,23.65,3.5,15.8,2,斗六市地震站東偏南方  16.2  公里(斗六市地震站東偏南方  16.2  公里)
小區域有感地震,2004-03-07 11:06:36,121.68,24.04,3.9,38.4,2,花蓮秀林地震站東偏南方  8.5  公里(花蓮秀林地震站東偏南方  8.5  公里)
小區域有感地震,2004-03-06 06:32:45,122.64,24.57,4.4,101.3,2,宜蘭蘇澳地震站東方  79.0  公里(宜蘭蘇澳地震站東方  79.0  公里)
025   ,2004-03-04 06:52:46,121.61,24.33,3.2,20.9,3,宜蘭南澳地震站西南方  18.0  公里(宜蘭南澳地震站西南方  18.0  公里)
024   ,2004-03-03 21:50:29,121.16,23.97,4.6,26.2,3,台中德基地震站南方  31.5  公里(台中德基地震站南方  31.5  公里)
023   ,2004-02-29 20:54:47,121.7,24.13,4.1,6.2,4,花蓮秀林地震站東偏北方  11.4  公里(花蓮秀林地震站東偏北方  11.4  公里)
022   ,2004-02-29 10:23:10,121.98,24.74,4.3,13.3,3,宜蘭蘇澳地震站東北方  19.0  公里(宜蘭蘇澳地震站東北方  19.0  公里)
021   ,2004-02-26 12:33:07,123.3,23.96,5.9,33,3,宜蘭蘇澳地震站東偏南方  163.3  公里(宜蘭蘇澳地震站東偏南方  163.3  公里)
020   ,2004-02-26 10:09:33,121.35,23.09,4.5,18.8,3,台東成功地震站西偏南  2.2  公里(台東成功地震站西偏南  2.2  公里)
小區域有感地震,2004-02-26 09:29:13,121.33,23.1,3.9,17.4,3,台東成功地震站西方  4.2  公里(台東成功地震站西方  4.2  公里)
小區域有感地震,2004-02-26 05:59:03,121.61,24.03,3.1,9.2,2,花蓮秀林地震站南方  5.4  公里(花蓮秀林地震站南方  5.4  公里)
019   ,2004-02-24 08:55:07,121.52,23.75,4.7,58.5,4,花蓮西林地震站東南方  10.3  公里(花蓮西林地震站東南方  10.3  公里)
018   ,2004-02-23 18:18:45,122.14,23.38,5,18.7,3,台東成功地震站東偏北方  84.4  公里(台東成功地震站東偏北方  84.4  公里)
小區域有感地震,2004-02-21 04:06:36,121.8,24.7,3.2,32.3,3,宜蘭市地震站東南方  8.3  公里(宜蘭市地震站東南方  8.3  公里)
小區域有感地震,2004-02-20 13:24:20,121.94,24.81,3.7,78.8,2,宜蘭市地震站東偏北方  19.2  公里(宜蘭市地震站東偏北方  19.2  公里)
小區域有感地震,2004-02-19 18:24:29,121.36,23,4.5,21.1,3,台東成功地震站南方  11.1  公里(台東成功地震站南方  11.1  公里)
小區域有感地震,2004-02-19 07:20:47,121.31,23.15,3.6,12.3,3,台東成功地震站西北方  8.4  公里(台東成功地震站西北方  8.4  公里)
小區域有感地震,2004-02-16 19:48:23,121.1,22.9,3.8,16.7,3,台東市地震站北偏西方  17.3  公里(台東市地震站北偏西方  17.3  公里)
小區域有感地震,2004-02-16 08:45:17,120.57,23.98,3.6,23.9,3,彰化市地震站南方  11.5  公里(彰化市地震站南方  11.5  公里)
017   ,2004-02-16 06:27:05,121.69,24.13,4.9,8.4,4,花蓮秀林地震站東偏北方  10.1  公里(花蓮秀林地震站東偏北方  10.1  公里)
小區域有感地震,2004-02-16 03:14:25,121.69,24.14,4.2,8.8,3,花蓮秀林地震站東偏北方  10.9  公里(花蓮秀林地震站東偏北方  10.9  公里)
小區域有感地震,2004-02-16 03:03:20,121.7,24.13,4.4,8.7,3,花蓮秀林地震站東偏北方  10.9  公里(花蓮秀林地震站東偏北方  10.9  公里)
016   ,2004-02-15 21:32:06,121.04,23.83,4.9,29.4,5,南投名間地震站東方  35.9  公里(南投名間地震站東方  35.9  公里)
015   ,2004-02-11 18:12:01,121.79,24.41,3.4,11.7,5,宜蘭南澳地震站東偏南方  4.9  公里(宜蘭南澳地震站東偏南方  4.9  公里)
014   ,2004-02-09 15:13:49,121.76,23.99,4,33.2,2,花蓮市地震站東方  15.2  公里(花蓮市地震站東方  15.2  公里)
小區域有感地震,2004-02-08 12:39:44,120.63,23.18,3.4,8,2,嘉義大埔地震站南方  7.2  公里(嘉義大埔地震站南方  7.2  公里)
013   ,2004-02-07 15:37:40,121.92,24.5,4.1,26.2,3,宜蘭蘇澳地震站南偏東方  13.4  公里(宜蘭蘇澳地震站南偏東方  13.4  公里)
012   ,2004-02-04 11:23:59,122.15,23.38,5.6,17.4,4,台東成功地震站東偏北方  85.5  公里(台東成功地震站東偏北方  85.5  公里)
小區域有感地震,2004-02-03 21:43:03,120.18,23.02,3.5,16.8,3,台南市地震站西北方  4.9  公里(台南市地震站西北方  4.9  公里)
011   ,2004-02-02 23:47:36,120.62,23.44,4.1,7.5,2,嘉義市地震站東偏南方  19.8  公里(嘉義市地震站東偏南方  19.8  公里)
小區域有感地震,2004-02-02 14:03:01,121.44,23.92,2.8,18.5,2,花蓮西林地震站北方  11.7  公里(花蓮西林地震站北方  11.7  公里)
小區域有感地震,2004-02-02 04:15:16,121.51,24.06,3.3,20.5,2,花蓮秀林地震站西方  10.3  公里(花蓮秀林地震站西方  10.3  公里)
小區域有感地震,2004-02-01 18:28:27,121.37,22.08,4,12.6,4,台東蘭嶼地震站西偏北方  20.4  公里(台東蘭嶼地震站西偏北方  20.4  公里)
小區域有感地震,2004-01-31 19:31:47,121.56,24.18,3,19.7,3,花蓮秀林地震站北偏西方  11.8  公里(花蓮秀林地震站北偏西方  11.8  公里)
小區域有感地震,2004-01-31 14:21:51,120.42,23.15,3.6,19,2,台南東山地震站西南方  15.0  公里(台南東山地震站西南方  15.0  公里)
010   ,2004-01-30 20:43:19,121.9,24.42,4.6,62.7,3,宜蘭南澳地震站東方  15.4  公里(宜蘭南澳地震站東方  15.4  公里)
009   ,2004-01-30 20:20:02,121.59,23.24,4.2,39.4,2,台東成功地震站東北方  27.3  公里(台東成功地震站東北方  27.3  公里)
小區域有感地震,2004-01-29 15:02:23,121.58,23.97,3,10.8,3,花蓮市地震站西偏南  3.6  公里(花蓮市地震站西偏南  3.6  公里)
小區域有感地震,2004-01-29 13:23:30,120.94,23.01,4.4,7.9,2,台東利稻地震站南偏西方  21.1  公里(台東利稻地震站南偏西方  21.1  公里)
小區域有感地震,2004-01-29 11:42:49,121.86,24.47,2.8,16,2,宜蘭南澳地震站東偏北方  12.2  公里(宜蘭南澳地震站東偏北方  12.2  公里)
小區域有感地震,2004-01-29 04:10:07,120.97,22.99,4.2,8.8,3,台東利稻地震站南偏西方  22.6  公里(台東利稻地震站南偏西方  22.6  公里)
008   ,2004-01-29 03:34:49,120.93,23.01,5,2.5,3,台東利稻地震站南偏西方  22.6  公里(台東利稻地震站南偏西方  22.6  公里)
小區域有感地震,2004-01-29 03:17:26,120.92,22.99,4.6,6.8,2,台東利稻地震站南偏西方  24.5  公里(台東利稻地震站南偏西方  24.5  公里)
007   ,2004-01-29 03:13:24,120.95,22.99,5.2,6.7,3,台東利稻地震站南偏西方  22.9  公里(台東利稻地震站南偏西方  22.9  公里)
006   ,2004-01-25 11:44:10,121.37,23.07,4.4,19.1,3,台東成功地震站南偏西方  2.9  公里(台東成功地震站南偏西方  2.9  公里)
005   ,2004-01-23 15:51:01,120.64,23.46,4.2,10.3,3,嘉義市地震站東方  21.6  公里(嘉義市地震站東方  21.6  公里)
小區域有感地震,2004-01-23 01:38:44,121.64,24.04,3.4,6.7,2,花蓮秀林地震站東南方  5.9  公里(花蓮秀林地震站東南方  5.9  公里)
小區域有感地震,2004-01-21 12:47:24,121.96,24.37,3.8,11.2,3,宜蘭南澳地震站東偏南方  22.3  公里(宜蘭南澳地震站東偏南方  22.3  公里)
小區域有感地震,2004-01-19 16:10:59,121.72,24.53,3.9,41.3,2,宜蘭南澳地震站北偏西方  11.5  公里(宜蘭南澳地震站北偏西方  11.5  公里)
小區域有感地震,2004-01-15 23:28:15,121.08,22.8,3.9,8.4,2,台東市地震站西偏北方  9.5  公里(台東市地震站西偏北方  9.5  公里)
小區域有感地震,2004-01-14 22:20:40,121.31,22.97,4.2,21.7,4,台東成功地震站南偏西方  15.9  公里(台東成功地震站南偏西方  15.9  公里)
小區域有感地震,2004-01-14 09:37:30,121.29,24.62,3.7,8.1,2,桃園三光地震站西南方  10.1  公里(桃園三光地震站西南方  10.1  公里)
小區域有感地震,2004-01-13 17:31:39,121.74,24.02,4.1,7.3,2,花蓮市地震站東偏北方  13.3  公里(花蓮市地震站東偏北方  13.3  公里)
004   ,2004-01-13 17:29:01,121.77,23.99,4.8,4.8,4,花蓮市地震站東方  16.1  公里(花蓮市地震站東方  16.1  公里)
小區域有感地震,2004-01-08 07:39:42,120.67,22.96,3.8,1.5,3,高雄甲仙地震站南偏東方  16.0  公里(高雄甲仙地震站南偏東方  16.0  公里)
小區域有感地震,2004-01-07 02:58:33,121.78,24.47,3.5,7.8,4,宜蘭南澳地震站東北方  5.3  公里(宜蘭南澳地震站東北方  5.3  公里)
003   ,2004-01-06 08:55:33,121.67,24.54,4.2,57.9,2,宜蘭牛鬥地震站東南方  14.7  公里(宜蘭牛鬥地震站東南方  14.7  公里)
002   ,2004-01-05 19:07:24,121.3,22.86,4.8,19,3,台東市地震站東北方  19.1  公里(台東市地震站東北方  19.1  公里)
001   ,2004-01-01 11:15:18,121.71,23.34,5.4,24.9,5,花蓮玉里地震站東方  41.6  公里(花蓮玉里地震站東方  41.6  公里)
