編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2003-08-08 16:39:17,121.59,23.96,2.8,9.9,2,花蓮市地震站西偏南  2.5  公里(花蓮市地震站西偏南  2.5  公里)
小區域有感地震,2003-08-07 02:01:37,121.44,23.73,3.8,18.4,1,花蓮西林地震站南方  8.7  公里(花蓮西林地震站南方  8.7  公里)
087   ,2003-08-06 20:23:08,121.57,23.98,5.1,10.3,5,花蓮市地震站西方  3.9  公里(花蓮市地震站西方  3.9  公里)
小區域有感地震,2003-08-06 20:22:50,121.54,23.99,2.7,10.3,2,花蓮市地震站西方  8.0  公里(花蓮市地震站西方  8.0  公里)
086   ,2003-08-04 18:53:24,120.45,21.97,5.2,43.7,3,屏東恆春地震站西方  31.2  公里(屏東恆春地震站西方  31.2  公里)
小區域有感地震,2003-08-04 13:53:05,121.88,24.71,4.2,80.9,1,宜蘭蘇澳地震站北偏東方  11.0  公里(宜蘭蘇澳地震站北偏東方  11.0  公里)
085   ,2003-08-03 19:35:23,121.65,24.21,5.3,57.7,4,花蓮秀林地震站北偏東方  15.4  公里(花蓮秀林地震站北偏東方  15.4  公里)
小區域有感地震,2003-08-03 14:07:28,121.83,24.11,4.1,5.6,1,花蓮秀林地震站東方  22.8  公里(花蓮秀林地震站東方  22.8  公里)
084   ,2003-08-03 02:54:48,122.36,24.67,4.8,95.3,2,宜蘭蘇澳地震站東方  51.5  公里(宜蘭蘇澳地震站東方  51.5  公里)
小區域有感地震,2003-07-31 09:37:09,121.02,23.85,3.8,13,1,南投名間地震站東方  33.1  公里(南投名間地震站東方  33.1  公里)
小區域有感地震,2003-07-31 02:36:31,122.46,23.92,5.2,12.3,2,花蓮市地震站東方  86.6  公里(花蓮市地震站東方  86.6  公里)
小區域有感地震,2003-07-30 03:52:23,120.91,23.37,3.8,4.3,2,台東利稻地震站北偏西方  23.1  公里(台東利稻地震站北偏西方  23.1  公里)
083   ,2003-07-29 23:43:13,120.72,23.48,4.1,6.6,3,嘉義大埔地震站北偏東方  28.1  公里(嘉義大埔地震站北偏東方  28.1  公里)
小區域有感地震,2003-07-28 08:13:03,121.02,23.99,3.7,7.6,2,台中德基地震站南偏西方  32.1  公里(台中德基地震站南偏西方  32.1  公里)
082   ,2003-07-25 11:10:30,122.42,24.69,5.3,98.7,3,宜蘭蘇澳地震站東方  58.0  公里(宜蘭蘇澳地震站東方  58.0  公里)
081   ,2003-07-24 09:14:05,121.46,23.9,3.9,15.9,4,花蓮西林地震站北偏東方  9.9  公里(花蓮西林地震站北偏東方  9.9  公里)
小區域有感地震,2003-07-22 15:28:29,121.37,22.16,3.6,13.6,3,台東蘭嶼地震站西偏北方  23.4  公里(台東蘭嶼地震站西偏北方  23.4  公里)
小區域有感地震,2003-07-21 21:53:32,121.62,24.3,2.8,20.2,3,宜蘭南澳地震站西南方  19.3  公里(宜蘭南澳地震站西南方  19.3  公里)
080   ,2003-07-21 07:35:46,121.82,24.41,3.4,12,5,宜蘭南澳地震站東方  7.8  公里(宜蘭南澳地震站東方  7.8  公里)
小區域有感地震,2003-07-18 14:33:54,121.67,24.03,3.8,38.2,1,花蓮市地震站東北方  8.1  公里(花蓮市地震站東北方  8.1  公里)
079   ,2003-07-18 10:41:20,121.84,24.59,5.1,74.4,3,宜蘭蘇澳地震站西南方  3.4  公里(宜蘭蘇澳地震站西南方  3.4  公里)
078   ,2003-07-14 13:18:51,121.66,24.07,4.4,8.4,3,花蓮秀林地震站東偏南方  5.4  公里(花蓮秀林地震站東偏南方  5.4  公里)
小區域有感地震,2003-07-14 13:06:32,121.67,24.06,2.9,6.4,2,花蓮秀林地震站東偏南方  6.9  公里(花蓮秀林地震站東偏南方  6.9  公里)
077   ,2003-07-13 23:06:30,121.9,24.46,4.7,18.8,5,宜蘭南澳地震站東偏北方  15.5  公里(宜蘭南澳地震站東偏北方  15.5  公里)
076   ,2003-07-13 22:13:31,121.82,24.32,4.4,5.4,5,宜蘭南澳地震站南偏東方  13.1  公里(宜蘭南澳地震站南偏東方  13.1  公里)
075   ,2003-07-13 14:43:55,120.57,23.18,3.5,15.9,3,嘉義大埔地震站西南方  8.9  公里(嘉義大埔地震站西南方  8.9  公里)
小區域有感地震,2003-07-13 12:45:08,121.78,24.45,3.2,18.2,4,宜蘭南澳地震站東偏北方  4.4  公里(宜蘭南澳地震站東偏北方  4.4  公里)
074   ,2003-07-13 03:17:34,121.34,23.04,4.4,19.9,3,台東成功地震站西南方  7.0  公里(台東成功地震站西南方  7.0  公里)
073   ,2003-07-11 08:31:21,121.8,24.44,3.6,18.3,4,宜蘭南澳地震站東偏北方  4.9  公里(宜蘭南澳地震站東偏北方  4.9  公里)
072   ,2003-07-09 15:32:54,121.46,23.49,4.4,29.3,3,花蓮玉里地震站東北方  21.9  公里(花蓮玉里地震站東北方  21.9  公里)
071   ,2003-07-08 08:26:54,121.86,24.36,3.4,9.6,3,宜蘭南澳地震站東偏南方  13.2  公里(宜蘭南澳地震站東偏南方  13.2  公里)
070   ,2003-07-08 08:20:56,121.81,24.37,3.2,10.2,3,宜蘭南澳地震站東南方  8.6  公里(宜蘭南澳地震站東南方  8.6  公里)
小區域有感地震,2003-07-04 19:48:02,121.33,21.85,5.2,70.2,3,台東蘭嶼地震站西南方  31.3  公里(台東蘭嶼地震站西南方  31.3  公里)
小區域有感地震,2003-06-29 23:16:22,121.87,24.44,3.8,9.4,4,宜蘭南澳地震站東方  12.7  公里(宜蘭南澳地震站東方  12.7  公里)
069   ,2003-06-27 02:30:13,121.88,24.46,4,17.7,4,宜蘭南澳地震站東偏北方  13.2  公里(宜蘭南澳地震站東偏北方  13.2  公里)
小區域有感地震,2003-06-26 01:33:31,121.85,24.49,2.8,18.2,3,宜蘭蘇澳地震站南方  12.7  公里(宜蘭蘇澳地震站南方  12.7  公里)
068   ,2003-06-26 00:46:19,121.73,24.24,3.7,11.4,5,宜蘭南澳地震站南方  20.6  公里(宜蘭南澳地震站南方  20.6  公里)
067   ,2003-06-25 21:18:40,121.85,24.47,3.2,16.7,3,宜蘭南澳地震站東偏北方  11.6  公里(宜蘭南澳地震站東偏北方  11.6  公里)
小區域有感地震,2003-06-23 16:35:16,122.24,24.01,4.7,17.4,2,花蓮市地震站東方  63.9  公里(花蓮市地震站東方  63.9  公里)
小區域有感地震,2003-06-23 01:10:02,122.18,24.3,4,48.6,2,宜蘭南澳地震站東偏南方  45.7  公里(宜蘭南澳地震站東偏南方  45.7  公里)
066   ,2003-06-22 19:27:05,121.85,24.39,3.9,6.7,4,宜蘭南澳地震站東偏南方  11.3  公里(宜蘭南澳地震站東偏南方  11.3  公里)
065   ,2003-06-20 22:21:46,121.84,24.28,3.4,8.9,3,宜蘭南澳地震站南偏東方  18.7  公里(宜蘭南澳地震站南偏東方  18.7  公里)
064   ,2003-06-20 00:52:29,121.88,24.46,3.3,11.1,4,宜蘭南澳地震站東偏北方  13.8  公里(宜蘭南澳地震站東偏北方  13.8  公里)
小區域有感地震,2003-06-17 17:43:24,121.59,23.58,4,26.7,2,花蓮西林地震站南偏東方  30.1  公里(花蓮西林地震站南偏東方  30.1  公里)
063   ,2003-06-17 06:38:00,121.63,23.56,4.9,25.8,4,花蓮西林地震站東南方  34.2  公里(花蓮西林地震站東南方  34.2  公里)
062   ,2003-06-17 02:33:38,121.65,23.54,5.4,28.3,5,花蓮西林地震站東南方  36.9  公里(花蓮西林地震站東南方  36.9  公里)
061   ,2003-06-13 21:20:26,122.33,24.19,4.9,45,3,宜蘭南澳地震站東偏南方  64.6  公里(宜蘭南澳地震站東偏南方  64.6  公里)
060   ,2003-06-13 17:30:33,121.69,23.39,4.3,30,3,花蓮玉里地震站東方  39.1  公里(花蓮玉里地震站東方  39.1  公里)
059   ,2003-06-12 21:41:14,121.84,24.37,4.8,8.8,5,宜蘭南澳地震站東偏南方  10.8  公里(宜蘭南澳地震站東偏南方  10.8  公里)
小區域有感地震,2003-06-12 12:28:25,121.64,23.5,4.1,30.6,1,花蓮玉里地震站東偏北方  38.4  公里(花蓮玉里地震站東偏北方  38.4  公里)
058   ,2003-06-12 11:58:52,121.66,23.49,5,29.2,3,花蓮玉里地震站東偏北方  39.6  公里(花蓮玉里地震站東偏北方  39.6  公里)
小區域有感地震,2003-06-10 18:30:22,121.65,23.5,4.3,28.4,2,花蓮玉里地震站東偏北方  38.6  公里(花蓮玉里地震站東偏北方  38.6  公里)
小區域有感地震,2003-06-10 16:47:16,121.64,23.52,3.9,31.8,2,花蓮西林地震站東南方  38.0  公里(花蓮西林地震站東南方  38.0  公里)
057   ,2003-06-10 16:40:32,121.7,23.5,6.5,32.3,5,花蓮西林地震站東南方  43.1  公里(花蓮西林地震站東南方  43.1  公里)
小區域有感地震,2003-06-09 14:40:41,121.99,24.33,4,21.6,2,宜蘭南澳地震站東偏南方  26.9  公里(宜蘭南澳地震站東偏南方  26.9  公里)
小區域有感地震,2003-06-09 14:36:26,121.82,24.42,3,7.7,4,宜蘭南澳地震站東方  7.6  公里(宜蘭南澳地震站東方  7.6  公里)
056   ,2003-06-09 13:11:36,121.83,24.37,3.8,8.9,4,宜蘭南澳地震站東南方  10.0  公里(宜蘭南澳地震站東南方  10.0  公里)
055   ,2003-06-09 13:08:04,121.85,24.38,5,2.4,5,宜蘭南澳地震站東偏南方  11.5  公里(宜蘭南澳地震站東偏南方  11.5  公里)
小區域有感地震,2003-06-09 12:41:38,121.97,24.38,4.1,23.5,2,宜蘭南澳地震站東偏南方  23.0  公里(宜蘭南澳地震站東偏南方  23.0  公里)
054   ,2003-06-09 10:40:37,121.92,24.39,4.1,24.5,3,宜蘭南澳地震站東偏南方  17.9  公里(宜蘭南澳地震站東偏南方  17.9  公里)
小區域有感地震,2003-06-09 10:32:06,121.92,24.37,3.2,25.7,3,宜蘭南澳地震站東偏南方  18.9  公里(宜蘭南澳地震站東偏南方  18.9  公里)
小區域有感地震,2003-06-09 10:31:01,122.02,24.33,3.7,10.4,1,宜蘭南澳地震站東偏南方  30.1  公里(宜蘭南澳地震站東偏南方  30.1  公里)
小區域有感地震,2003-06-09 10:20:54,121.91,24.37,3.3,25.3,2,宜蘭南澳地震站東偏南方  17.5  公里(宜蘭南澳地震站東偏南方  17.5  公里)
053   ,2003-06-09 10:14:41,121.94,24.36,4.2,25.1,3,宜蘭南澳地震站東偏南方  20.7  公里(宜蘭南澳地震站東偏南方  20.7  公里)
小區域有感地震,2003-06-09 09:59:03,121.9,24.39,3.4,28.9,2,宜蘭南澳地震站東偏南方  16.0  公里(宜蘭南澳地震站東偏南方  16.0  公里)
052   ,2003-06-09 09:52:50,122.02,24.37,5.7,23.2,5,宜蘭南澳地震站東偏南方  28.5  公里(宜蘭南澳地震站東偏南方  28.5  公里)
小區域有感地震,2003-06-06 22:21:41,121.32,23.06,4.1,18.1,2,台東成功地震站西偏南  7.1  公里(台東成功地震站西偏南  7.1  公里)
051   ,2003-06-06 14:26:16,122.03,24.44,3.8,10.9,3,宜蘭蘇澳地震站東南方  25.2  公里(宜蘭蘇澳地震站東南方  25.2  公里)
小區域有感地震,2003-06-05 19:52:00,120.66,22.58,4,24.8,2,屏東市地震站東偏南方  19.9  公里(屏東市地震站東偏南方  19.9  公里)
050   ,2003-06-05 10:48:36,122.11,24.71,4.2,75.7,2,宜蘭蘇澳地震站東偏北方  28.1  公里(宜蘭蘇澳地震站東偏北方  28.1  公里)
小區域有感地震,2003-06-02 11:31:12,121.91,24.4,3.7,19.2,2,宜蘭南澳地震站東方  17.0  公里(宜蘭南澳地震站東方  17.0  公里)
小區域有感地震,2003-06-02 07:01:28,121.51,24.07,3,18.3,2,花蓮秀林地震站西方  9.4  公里(花蓮秀林地震站西方  9.4  公里)
049   ,2003-05-31 23:38:12,121.36,23.01,4.7,20.3,4,台東成功地震站南方  10.1  公里(台東成功地震站南方  10.1  公里)
小區域有感地震,2003-05-29 17:07:15,121.96,24.44,3.9,23,2,宜蘭南澳地震站東方  21.4  公里(宜蘭南澳地震站東方  21.4  公里)
小區域有感地震,2003-05-29 08:57:49,121.06,23.17,4,6.6,4,台東利稻地震站東偏南方  3.9  公里(台東利稻地震站東偏南方  3.9  公里)
小區域有感地震,2003-05-29 00:52:05,121.89,24.46,3.1,18,2,宜蘭南澳地震站東偏北方  14.2  公里(宜蘭南澳地震站東偏北方  14.2  公里)
048   ,2003-05-27 10:40:42,121.93,24.75,4.3,83.5,2,宜蘭蘇澳地震站北偏東方  17.2  公里(宜蘭蘇澳地震站北偏東方  17.2  公里)
047   ,2003-05-26 17:25:16,121.68,24.7,4.5,68,2,宜蘭市地震站西南方  10.4  公里(宜蘭市地震站西南方  10.4  公里)
小區域有感地震,2003-05-26 07:12:01,121.67,22.6,4.6,12.6,3,台東市地震站東偏南方  55.1  公里(台東市地震站東偏南方  55.1  公里)
小區域有感地震,2003-05-25 21:42:57,121.81,24.42,2.9,11.6,3,宜蘭南澳地震站東方  5.9  公里(宜蘭南澳地震站東方  5.9  公里)
小區域有感地震,2003-05-20 02:19:55,122.25,24.09,4.1,20.1,1,宜蘭南澳地震站東南方  63.2  公里(宜蘭南澳地震站東南方  63.2  公里)
小區域有感地震,2003-05-18 18:00:05,121.17,22.32,4,25.9,2,台東大武地震站東方  27.4  公里(台東大武地震站東方  27.4  公里)
小區域有感地震,2003-05-18 11:28:24,122.46,25.03,4.4,7.5,1,基隆市地震站東方  70.7  公里(基隆市地震站東方  70.7  公里)
046   ,2003-05-17 01:44:36,121.79,24.61,3.6,29.5,3,宜蘭蘇澳地震站西方  6.9  公里(宜蘭蘇澳地震站西方  6.9  公里)
045   ,2003-05-15 17:16:30,120.47,23.15,4,14.5,3,台南東山地震站南偏西方  12.4  公里(台南東山地震站南偏西方  12.4  公里)
044   ,2003-05-15 09:17:42,122.52,25.06,5.2,17.6,2,基隆市地震站東方  76.0  公里(基隆市地震站東方  76.0  公里)
小區域有感地震,2003-05-13 09:28:38,121.84,24.5,3,15.9,3,宜蘭南澳地震站東北方  12.1  公里(宜蘭南澳地震站東北方  12.1  公里)
小區域有感地震,2003-05-11 14:06:20,121.58,21.96,3.9,3.5,4,台東蘭嶼地震站南偏東方  8.7  公里(台東蘭嶼地震站南偏東方  8.7  公里)
043   ,2003-05-11 04:14:25,120.5,23.16,3.7,15.6,3,台南東山地震站南方  11.5  公里(台南東山地震站南方  11.5  公里)
042   ,2003-05-10 13:17:07,120.8,22.3,4.4,32.3,2,台東大武地震站西偏南  11.6  公里(台東大武地震站西偏南  11.6  公里)
041   ,2003-05-03 13:36:34,122.01,24.36,3.6,14.1,3,宜蘭南澳地震站東偏南方  26.9  公里(宜蘭南澳地震站東偏南方  26.9  公里)
040   ,2003-05-02 11:26:00,120.2,21.82,4.9,58,2,屏東恆春地震站西偏南  59.6  公里(屏東恆春地震站西偏南  59.6  公里)
039   ,2003-04-30 06:02:04,121.85,24.48,3.3,12.2,3,宜蘭南澳地震站東偏北方  11.4  公里(宜蘭南澳地震站東偏北方  11.4  公里)
小區域有感地震,2003-04-27 02:37:35,120.43,23.23,3.6,9.4,1,台南東山地震站西偏南  8.8  公里(台南東山地震站西偏南  8.8  公里)
038   ,2003-04-23 14:47:34,121.89,24.46,4.1,12,4,宜蘭南澳地震站東偏北方  14.5  公里(宜蘭南澳地震站東偏北方  14.5  公里)
037   ,2003-04-23 13:36:30,121.89,24.45,3.9,11.8,4,宜蘭南澳地震站東方  14.2  公里(宜蘭南澳地震站東方  14.2  公里)
小區域有感地震,2003-04-23 11:23:26,121.54,24.1,2.8,18.5,2,花蓮秀林地震站西偏北方  7.3  公里(花蓮秀林地震站西偏北方  7.3  公里)
036   ,2003-04-17 10:57:06,121.54,24.03,3.2,22.9,3,花蓮秀林地震站西南方  8.8  公里(花蓮秀林地震站西南方  8.8  公里)
035   ,2003-04-16 06:19:14,121.98,24.16,4.5,48.4,3,宜蘭南澳地震站東南方  37.7  公里(宜蘭南澳地震站東南方  37.7  公里)
034   ,2003-04-15 09:50:05,121.28,22.8,4,6.7,2,台東市地震站東偏北方  14.4  公里(台東市地震站東偏北方  14.4  公里)
033   ,2003-04-12 15:47:40,120.64,23.55,3.7,10.3,3,斗六市地震站南偏東方  21.3  公里(斗六市地震站南偏東方  21.3  公里)
032   ,2003-04-11 21:53:20,120.52,23.39,3.9,8.2,3,台南東山地震站北方  13.8  公里(台南東山地震站北方  13.8  公里)
小區域有感地震,2003-04-10 23:32:00,122.13,24.81,4.4,93.2,3,宜蘭蘇澳地震站東北方  35.1  公里(宜蘭蘇澳地震站東北方  35.1  公里)
031   ,2003-04-10 12:44:24,120.55,23.18,3.9,15,3,嘉義大埔地震站西南方  10.0  公里(嘉義大埔地震站西南方  10.0  公里)
030   ,2003-04-10 12:39:46,120.56,23.18,3.8,14.8,3,嘉義大埔地震站西南方  10.0  公里(嘉義大埔地震站西南方  10.0  公里)
小區域有感地震,2003-04-05 12:57:58,121.83,21.66,3.6,9.2,2,台東蘭嶼地震站東南方  50.0  公里(台東蘭嶼地震站東南方  50.0  公里)
029   ,2003-04-03 23:18:48,121.63,24.11,4,37.5,2,花蓮秀林地震站東北方  4.1  公里(花蓮秀林地震站東北方  4.1  公里)
小區域有感地震,2003-04-03 15:17:00,120.48,23.14,2.8,13.8,2,高雄甲仙地震站西偏北方  13.0  公里(高雄甲仙地震站西偏北方  13.0  公里)
028   ,2003-04-03 14:59:33,120.49,23.15,4.7,14.4,5,台南東山地震站南方  12.4  公里(台南東山地震站南方  12.4  公里)
027   ,2003-04-03 14:39:21,121.58,23.96,2.9,9.3,3,花蓮市地震站西偏南  4.3  公里(花蓮市地震站西偏南  4.3  公里)
026   ,2003-04-02 22:20:19,121.79,24.29,3.7,11.6,3,宜蘭南澳地震站南偏東方  15.8  公里(宜蘭南澳地震站南偏東方  15.8  公里)
小區域有感地震,2003-04-02 21:25:03,120.94,24.4,3.4,9.8,1,苗栗三義地震站東方  17.7  公里(苗栗三義地震站東方  17.7  公里)
小區域有感地震,2003-04-01 19:39:58,121.35,23,4.4,20.4,5,台東成功地震站南偏西方  11.2  公里(台東成功地震站南偏西方  11.2  公里)
小區域有感地震,2003-04-01 14:05:34,121.83,24.28,3.2,10.9,2,宜蘭南澳地震站南偏東方  18.2  公里(宜蘭南澳地震站南偏東方  18.2  公里)
025   ,2003-03-31 14:13:03,120.52,23.41,4.5,5.5,4,嘉義市地震站東南方  13.4  公里(嘉義市地震站東南方  13.4  公里)
小區域有感地震,2003-03-30 12:28:26,121.53,23.37,4.3,28.3,2,花蓮玉里地震站東方  23.6  公里(花蓮玉里地震站東方  23.6  公里)
024   ,2003-03-29 20:27:17,121.58,22.01,4.1,12.1,4,台東蘭嶼地震站南偏東方  3.8  公里(台東蘭嶼地震站南偏東方  3.8  公里)
023   ,2003-03-28 12:02:05,121.57,23.95,2.4,9.7,3,花蓮市地震站西偏南  5.2  公里(花蓮市地震站西偏南  5.2  公里)
022   ,2003-03-24 22:20:06,121.81,24.49,2.8,19,3,宜蘭南澳地震站東北方  9.0  公里(宜蘭南澳地震站東北方  9.0  公里)
021   ,2003-03-24 21:39:01,121.83,24.27,4.3,34.3,3,宜蘭南澳地震站南偏東方  19.2  公里(宜蘭南澳地震站南偏東方  19.2  公里)
小區域有感地震,2003-03-20 17:13:59,121.72,24.03,3.3,27.9,1,花蓮市地震站東偏北方  12.8  公里(花蓮市地震站東偏北方  12.8  公里)
小區域有感地震,2003-03-19 05:23:57,121.56,24.15,2.8,16.5,2,花蓮秀林地震站西北方  9.3  公里(花蓮秀林地震站西北方  9.3  公里)
020   ,2003-03-18 01:41:47,121.68,22.29,4.3,5.1,1,台東蘭嶼地震站北偏東方  30.8  公里(台東蘭嶼地震站北偏東方  30.8  公里)
019   ,2003-03-10 12:59:31,121.66,24.18,3.7,25.6,2,花蓮秀林地震站北偏東方  12.7  公里(花蓮秀林地震站北偏東方  12.7  公里)
小區域有感地震,2003-03-08 16:10:45,121.57,23.72,3.5,24.8,3,花蓮西林地震站東南方  16.6  公里(花蓮西林地震站東南方  16.6  公里)
018   ,2003-03-07 22:41:36,121.58,23.91,4.4,38,3,花蓮市地震站南偏西方  7.6  公里(花蓮市地震站南偏西方  7.6  公里)
017   ,2003-03-03 08:12:26,120.62,23.42,3.5,12.2,2,嘉義大埔地震站北方  19.4  公里(嘉義大埔地震站北方  19.4  公里)
016   ,2003-03-03 04:37:39,121.9,24.41,3.6,12.4,3,宜蘭南澳地震站東方  15.4  公里(宜蘭南澳地震站東方  15.4  公里)
015   ,2003-03-02 11:25:44,121.9,23.82,4.6,27.6,2,花蓮市地震站東偏南方  34.4  公里(花蓮市地震站東偏南方  34.4  公里)
小區域有感地震,2003-03-01 18:21:38,121.01,23.96,3.7,9.7,2,南投名間地震站東偏北方  34.0  公里(南投名間地震站東偏北方  34.0  公里)
014   ,2003-02-28 20:04:57,121.96,24.4,4.5,15.5,3,宜蘭南澳地震站東方  21.1  公里(宜蘭南澳地震站東方  21.1  公里)
小區域有感地震,2003-02-28 09:04:52,121.66,23.96,3.4,42,1,花蓮市地震站東偏南方  5.1  公里(花蓮市地震站東偏南方  5.1  公里)
013   ,2003-02-27 11:34:52,121.3,24.09,3.6,9.9,3,台中德基地震站東南方  22.6  公里(台中德基地震站東南方  22.6  公里)
小區域有感地震,2003-02-27 05:02:35,120.35,23.12,3,14.6,1,台南佳里地震站東偏南方  16.6  公里(台南佳里地震站東偏南方  16.6  公里)
小區域有感地震,2003-02-24 13:52:51,121.28,22.12,4.5,26.1,2,台東蘭嶼地震站西偏北方  30.3  公里(台東蘭嶼地震站西偏北方  30.3  公里)
小區域有感地震,2003-02-22 23:17:40,120.94,23.02,3.9,9.3,2,台東利稻地震站南偏西方  20.3  公里(台東利稻地震站南偏西方  20.3  公里)
012   ,2003-02-22 03:20:58,120.51,23.7,3.2,21.3,2,斗六市地震站西偏南  4.0  公里(斗六市地震站西偏南  4.0  公里)
小區域有感地震,2003-02-20 13:44:51,121.34,22.69,4.5,87.6,2,台東市地震站東偏南方  19.8  公里(台東市地震站東偏南方  19.8  公里)
小區域有感地震,2003-02-20 03:11:13,121.53,21.99,4.4,4.4,2,台東蘭嶼地震站南偏西方  6.3  公里(台東蘭嶼地震站南偏西方  6.3  公里)
小區域有感地震,2003-02-19 13:47:03,121.96,23.27,4.6,20.1,2,台東成功地震站東偏北方  63.4  公里(台東成功地震站東偏北方  63.4  公里)
小區域有感地震,2003-02-16 08:42:39,121.64,24.34,3.4,16.1,3,宜蘭南澳地震站西南方  14.9  公里(宜蘭南澳地震站西南方  14.9  公里)
小區域有感地震,2003-02-16 07:36:49,120.71,23.59,3.5,16.8,3,斗六市地震站東南方  22.7  公里(斗六市地震站東南方  22.7  公里)
011   ,2003-02-16 07:36:11,120.71,23.59,3.8,18.4,3,斗六市地震站東南方  22.9  公里(斗六市地震站東南方  22.9  公里)
小區域有感地震,2003-02-16 06:30:04,121.64,24.34,3.6,16,3,宜蘭南澳地震站西南方  14.5  公里(宜蘭南澳地震站西南方  14.5  公里)
010   ,2003-02-11 11:05:17,120.61,23.04,4.1,6.2,3,高雄甲仙地震站南偏東方  4.7  公里(高雄甲仙地震站南偏東方  4.7  公里)
009   ,2003-02-09 13:21:03,121.04,24,4.7,14.7,3,台中德基地震站南偏西方  29.9  公里(台中德基地震站南偏西方  29.9  公里)
小區域有感地震,2003-02-06 23:56:49,121.07,23.96,3.9,9.2,2,台中德基地震站南偏西方  33.0  公里(台中德基地震站南偏西方  33.0  公里)
小區域有感地震,2003-02-02 11:11:11,121.84,24.3,3.2,12.6,3,宜蘭南澳地震站東南方  16.8  公里(宜蘭南澳地震站東南方  16.8  公里)
008   ,2003-02-02 08:41:59,120.89,23.02,3.7,6.1,3,高雄桃源地震站東南方  20.1  公里(高雄桃源地震站東南方  20.1  公里)
007   ,2003-02-02 04:00:05,121.48,23.93,3.8,18.1,4,花蓮西林地震站北偏東方  13.3  公里(花蓮西林地震站北偏東方  13.3  公里)
小區域有感地震,2003-02-01 20:20:53,121.88,24.49,3,12.5,3,宜蘭蘇澳地震站南方  13.8  公里(宜蘭蘇澳地震站南方  13.8  公里)
小區域有感地震,2003-01-30 14:20:25,120.88,23.02,3.8,6.9,1,高雄桃源地震站東南方  19.0  公里(高雄桃源地震站東南方  19.0  公里)
小區域有感地震,2003-01-27 03:07:12,120.88,23.03,4.5,3.1,2,高雄桃源地震站東南方  18.2  公里(高雄桃源地震站東南方  18.2  公里)
006   ,2003-01-27 02:59:22,120.88,23.04,4.5,6.4,2,高雄桃源地震站東南方  17.9  公里(高雄桃源地震站東南方  17.9  公里)
005   ,2003-01-22 13:16:39,120.86,24.38,3.4,30.5,2,苗栗三義地震站東偏南方  10.0  公里(苗栗三義地震站東偏南方  10.0  公里)
小區域有感地震,2003-01-20 03:46:02,121.39,23.05,4.1,18.3,3,台東成功地震站南偏東方  5.0  公里(台東成功地震站南偏東方  5.0  公里)
小區域有感地震,2003-01-19 01:57:09,121.85,24.3,3.9,9.4,3,宜蘭南澳地震站東南方  17.6  公里(宜蘭南澳地震站東南方  17.6  公里)
小區域有感地震,2003-01-18 18:31:06,121.92,24.39,4,19,3,宜蘭南澳地震站東偏南方  17.8  公里(宜蘭南澳地震站東偏南方  17.8  公里)
004   ,2003-01-17 21:23:33,120.57,23.6,4.7,9.8,4,斗六市地震站南偏東方  13.7  公里(斗六市地震站南偏東方  13.7  公里)
小區域有感地震,2003-01-16 18:00:49,120.9,22.79,3.6,9.9,2,台東市地震站西方  26.4  公里(台東市地震站西方  26.4  公里)
小區域有感地震,2003-01-13 15:50:37,120.57,23.6,2.9,11.4,2,斗六市地震站南偏東方  13.0  公里(斗六市地震站南偏東方  13.0  公里)
小區域有感地震,2003-01-12 03:21:54,121.1,24.65,3.3,3.8,1,新竹竹北地震站南偏東方  21.7  公里(新竹竹北地震站南偏東方  21.7  公里)
003   ,2003-01-10 12:33:52,121.61,24.33,3.2,21.1,3,宜蘭南澳地震站西偏南  17.8  公里(宜蘭南澳地震站西偏南  17.8  公里)
小區域有感地震,2003-01-10 06:46:42,121.14,24.05,3.6,5,3,台中德基地震站南方  22.2  公里(台中德基地震站南方  22.2  公里)
002   ,2003-01-09 19:25:48,121.63,24.31,3.4,18.3,3,宜蘭南澳地震站西南方  18.0  公里(宜蘭南澳地震站西南方  18.0  公里)
小區域有感地震,2003-01-07 19:17:59,121.96,24.41,4.1,13,3,宜蘭南澳地震站東方  21.5  公里(宜蘭南澳地震站東方  21.5  公里)
小區域有感地震,2003-01-05 00:41:41,121.83,24.49,3,11.5,3,宜蘭南澳地震站東北方  11.2  公里(宜蘭南澳地震站東北方  11.2  公里)
小區域有感地震,2003-01-04 06:27:35,121.93,24.78,4.6,13.1,3,宜蘭市地震站東方  17.5  公里(宜蘭市地震站東方  17.5  公里)
001   ,2003-01-04 06:27:22,121.92,24.78,4.3,11.6,3,宜蘭市地震站東方  16.8  公里(宜蘭市地震站東方  16.8  公里)
小區域有感地震,2003-01-01 00:36:48,121.04,23.31,4.1,3.9,4,台東利稻地震站北方  13.7  公里(台東利稻地震站北方  13.7  公里)
