編號,地震時間,經度,緯度,規模,深度,最大震度,位置
091   ,2007-12-30 01:47:13,120.57,23.46,3.8,9.4,3,嘉義市地震站東偏南方  15.0  公里(嘉義市地震站東偏南方  15.0  公里)
小區域有感地震,2007-12-25 04:38:17,120.73,24.02,3.1,23,3,台中市地震站南偏東方  15.0  公里(台中市地震站南偏東方  15.0  公里)
090   ,2007-12-25 02:48:35,120.73,24.02,4.9,23.4,5,台中市地震站南偏東方  15.1  公里(台中市地震站南偏東方  15.1  公里)
小區域有感地震,2007-12-24 08:10:07,120.66,23.1,3.2,8.2,2,高雄甲仙地震站東偏北方  7.5  公里(高雄甲仙地震站東偏北方  7.5  公里)
小區域有感地震,2007-12-24 04:33:05,121.08,22.91,3.6,10.5,2,台東市地震站北偏西方  19.4  公里(台東市地震站北偏西方  19.4  公里)
小區域有感地震,2007-12-23 20:31:10,120.66,23.1,3.3,7.8,2,高雄甲仙地震站東偏北方  7.8  公里(高雄甲仙地震站東偏北方  7.8  公里)
089   ,2007-12-23 19:50:22,120.67,23.1,4.2,7.6,4,高雄甲仙地震站東偏北方  8.7  公里(高雄甲仙地震站東偏北方  8.7  公里)
088   ,2007-12-23 10:12:42,120.4,23.48,3.4,10,3,嘉義市地震站西偏南  3.7  公里(嘉義市地震站西偏南  3.7  公里)
小區域有感地震,2007-12-22 00:21:30,121.55,23.54,3.8,31.9,2,花蓮西林地震站南偏東方  32.4  公里(花蓮西林地震站南偏東方  32.4  公里)
小區域有感地震,2007-12-21 03:38:55,121.41,23.91,3.6,27.8,2,花蓮西林地震站北偏西方  10.8  公里(花蓮西林地震站北偏西方  10.8  公里)
小區域有感地震,2007-12-19 15:40:00,121.62,24.09,3.4,28.4,2,花蓮秀林地震站東北方  2.4  公里(花蓮秀林地震站東北方  2.4  公里)
小區域有感地震,2007-12-17 16:49:20,121.9,24.39,3,16.3,3,宜蘭南澳地震站東偏南方  16.0  公里(宜蘭南澳地震站東偏南方  16.0  公里)
小區域有感地震,2007-12-15 18:46:53,122.48,24.14,4.6,58.4,2,宜蘭南澳地震站東偏南方  80.3  公里(宜蘭南澳地震站東偏南方  80.3  公里)
小區域有感地震,2007-12-15 02:14:44,121.87,24.45,2.7,17.8,3,宜蘭南澳地震站東偏北方  12.2  公里(宜蘭南澳地震站東偏北方  12.2  公里)
小區域有感地震,2007-12-14 22:09:57,121.44,23.95,2.5,16.6,2,花蓮西林地震站北方  15.1  公里(花蓮西林地震站北方  15.1  公里)
小區域有感地震,2007-12-14 15:29:49,121.5,23.73,3.9,45.9,1,花蓮西林地震站南偏東方  11.1  公里(花蓮西林地震站南偏東方  11.1  公里)
小區域有感地震,2007-12-12 20:39:48,120.66,23.1,3.7,7.6,3,高雄甲仙地震站東偏北方  7.8  公里(高雄甲仙地震站東偏北方  7.8  公里)
小區域有感地震,2007-12-12 02:43:46,121.45,23.95,3.5,18.6,3,花蓮西林地震站北方  15.1  公里(花蓮西林地震站北方  15.1  公里)
087   ,2007-12-09 00:52:00,121.69,24.02,4.3,21.1,4,花蓮市地震站東偏北方  9.4  公里(花蓮市地震站東偏北方  9.4  公里)
小區域有感地震,2007-12-08 14:39:36,120.38,23.5,2.6,8.4,3,嘉義市地震站西方  5.5  公里(嘉義市地震站西方  5.5  公里)
086   ,2007-12-06 22:15:27,121.36,24.07,4.8,69,3,花蓮秀林地震站西方  24.7  公里(花蓮秀林地震站西方  24.7  公里)
小區域有感地震,2007-12-06 10:26:35,120.38,22.07,3.8,35,1,屏東恆春地震站西方  38.8  公里(屏東恆春地震站西方  38.8  公里)
085   ,2007-12-05 19:03:18,120.58,22.73,3.9,35.3,2,屏東市地震站東偏北方  10.0  公里(屏東市地震站東偏北方  10.0  公里)
小區域有感地震,2007-12-05 17:37:22,121.31,23.46,2.8,10.5,3,花蓮玉里地震站北方  12.6  公里(花蓮玉里地震站北方  12.6  公里)
084   ,2007-12-05 09:41:42,121.19,23.07,5.1,11.3,5,台東成功地震站西方  19.2  公里(台東成功地震站西方  19.2  公里)
小區域有感地震,2007-12-05 07:38:36,121.02,22.73,3.1,5.1,2,台東市地震站西方  14.0  公里(台東市地震站西方  14.0  公里)
小區域有感地震,2007-12-04 21:29:13,121.6,23.7,3.7,35.1,1,花蓮西林地震站東南方  20.2  公里(花蓮西林地震站東南方  20.2  公里)
小區域有感地震,2007-12-02 03:23:05,121.63,24.28,2.8,20.8,2,宜蘭南澳地震站西南方  20.7  公里(宜蘭南澳地震站西南方  20.7  公里)
小區域有感地震,2007-11-30 12:32:04,121.78,24.41,3.1,9.5,3,宜蘭南澳地震站東偏南方  4.0  公里(宜蘭南澳地震站東偏南方  4.0  公里)
小區域有感地震,2007-11-29 22:19:22,121.98,24.38,3.3,18.5,3,宜蘭南澳地震站東方  24.1  公里(宜蘭南澳地震站東方  24.1  公里)
083   ,2007-11-29 06:09:54,121.19,22.75,4.3,20.5,3,台東市地震站東方  3.9  公里(台東市地震站東方  3.9  公里)
082   ,2007-11-29 05:05:13,121.98,24.78,5.4,69.1,4,宜蘭市地震站東方  22.3  公里(宜蘭市地震站東方  22.3  公里)
小區域有感地震,2007-11-28 11:35:31,121.79,24.4,2.7,10.2,3,宜蘭南澳地震站東偏南方  4.6  公里(宜蘭南澳地震站東偏南方  4.6  公里)
小區域有感地震,2007-11-28 08:39:38,122.32,24.82,4.1,18.3,2,宜蘭蘇澳地震站東偏北方  52.2  公里(宜蘭蘇澳地震站東偏北方  52.2  公里)
小區域有感地震,2007-11-27 02:09:52,121.54,23.76,3.4,22.7,2,花蓮西林地震站東偏南方  11.6  公里(花蓮西林地震站東偏南方  11.6  公里)
小區域有感地震,2007-11-26 21:32:44,120.95,22.22,4.1,38.4,1,台東大武地震站南偏東方  16.1  公里(台東大武地震站南偏東方  16.1  公里)
小區域有感地震,2007-11-26 02:31:29,121.06,22.79,3.7,6.3,3,台東市地震站西偏北方  11.0  公里(台東市地震站西偏北方  11.0  公里)
081   ,2007-11-25 15:38:32,121.99,24.37,4,17.2,4,宜蘭南澳地震站東偏南方  25.5  公里(宜蘭南澳地震站東偏南方  25.5  公里)
小區域有感地震,2007-11-25 04:31:02,121.57,23.24,4,41.1,2,台東成功地震站東北方  26.2  公里(台東成功地震站東北方  26.2  公里)
080   ,2007-11-23 13:00:25,121.36,23.01,4.3,41.5,2,台東成功地震站南方  9.8  公里(台東成功地震站南方  9.8  公里)
小區域有感地震,2007-11-22 09:44:26,118.29,24.41,2.9,2.7,2,金門地震站東北方  .7  公里(金門地震站東北方  .7  公里)
小區域有感地震,2007-11-21 19:18:47,121.04,24.71,2.8,5.5,2,新竹竹北地震站南偏東方  13.1  公里(新竹竹北地震站南偏東方  13.1  公里)
079   ,2007-11-20 05:02:23,121.76,24.79,4.3,72,3,宜蘭市地震站北偏東方  2.6  公里(宜蘭市地震站北偏東方  2.6  公里)
078   ,2007-11-15 09:50:31,121.48,24.06,4.5,21.6,3,花蓮秀林地震站西方  12.6  公里(花蓮秀林地震站西方  12.6  公里)
小區域有感地震,2007-11-15 01:09:11,121.37,23.21,3.5,17.4,2,台東成功地震站北方  12.3  公里(台東成功地震站北方  12.3  公里)
077   ,2007-11-14 21:51:08,120.2,23.15,3.9,14.2,4,台南佳里地震站南方  2.1  公里(台南佳里地震站南方  2.1  公里)
小區域有感地震,2007-11-12 21:38:36,121.84,24.48,2.7,20.7,3,宜蘭南澳地震站東偏北方  11.5  公里(宜蘭南澳地震站東偏北方  11.5  公里)
076   ,2007-11-12 18:24:42,121.86,24.47,4.4,22.6,5,宜蘭南澳地震站東偏北方  11.9  公里(宜蘭南澳地震站東偏北方  11.9  公里)
075   ,2007-11-12 07:02:49,122.09,24.36,4.1,16.6,3,宜蘭南澳地震站東方  35.4  公里(宜蘭南澳地震站東方  35.4  公里)
小區域有感地震,2007-11-08 16:32:23,122.26,24.98,4.4,18.7,2,基隆市地震站東偏南方  52.6  公里(基隆市地震站東偏南方  52.6  公里)
074   ,2007-11-08 06:54:13,122.32,24.97,4.9,16.8,4,基隆市地震站東偏南方  58.5  公里(基隆市地震站東偏南方  58.5  公里)
073   ,2007-11-05 16:07:25,120.35,23.45,3.4,9.9,3,嘉義市地震站西偏南  9.8  公里(嘉義市地震站西偏南  9.8  公里)
小區域有感地震,2007-11-03 02:11:44,121.94,24.41,3.6,18.3,3,宜蘭南澳地震站東方  19.1  公里(宜蘭南澳地震站東方  19.1  公里)
小區域有感地震,2007-11-02 18:55:52,121.45,23.92,2.8,13.4,3,花蓮西林地震站北方  12.3  公里(花蓮西林地震站北方  12.3  公里)
072   ,2007-11-02 18:39:49,121.46,23.92,3.8,14.7,4,花蓮西林地震站北偏東方  12.0  公里(花蓮西林地震站北偏東方  12.0  公里)
小區域有感地震,2007-11-01 06:15:51,121.67,23.99,3.7,35.6,2,花蓮市地震站東偏北方  6.1  公里(花蓮市地震站東偏北方  6.1  公里)
小區域有感地震,2007-10-30 17:01:49,120.55,23.01,3.8,19.1,2,高雄甲仙地震站南偏西方  8.6  公里(高雄甲仙地震站南偏西方  8.6  公里)
小區域有感地震,2007-10-29 17:31:53,122.04,24.81,3.7,12.5,2,宜蘭蘇澳地震站東北方  29.1  公里(宜蘭蘇澳地震站東北方  29.1  公里)
小區域有感地震,2007-10-29 13:01:48,121.08,22.91,3.9,10.8,2,台東市地震站北偏西方  19.5  公里(台東市地震站北偏西方  19.5  公里)
小區域有感地震,2007-10-29 08:58:54,120.28,23.39,3.6,6.2,1,嘉義市地震站西南方  19.5  公里(嘉義市地震站西南方  19.5  公里)
小區域有感地震,2007-10-29 01:30:36,121.64,24.04,3.7,33.8,2,花蓮秀林地震站東南方  6.0  公里(花蓮秀林地震站東南方  6.0  公里)
小區域有感地震,2007-10-27 13:40:09,121.66,24.01,3.9,36.2,2,花蓮市地震站東北方  6.2  公里(花蓮市地震站東北方  6.2  公里)
071   ,2007-10-27 11:01:14,121.49,24.06,3.8,21,3,花蓮秀林地震站西方  11.7  公里(花蓮秀林地震站西方  11.7  公里)
小區域有感地震,2007-10-25 14:50:54,121.8,24.44,2.9,20.2,3,宜蘭南澳地震站東偏北方  5.5  公里(宜蘭南澳地震站東偏北方  5.5  公里)
小區域有感地震,2007-10-23 01:19:42,121.87,24.47,3.5,16.9,4,宜蘭南澳地震站東偏北方  12.7  公里(宜蘭南澳地震站東偏北方  12.7  公里)
小區域有感地震,2007-10-22 03:57:39,120.63,22.96,4.1,17.8,2,高雄甲仙地震站南偏東方  13.8  公里(高雄甲仙地震站南偏東方  13.8  公里)
小區域有感地震,2007-10-20 01:04:51,121.41,23.63,3.4,9.4,3,花蓮西林地震站南方  20.1  公里(花蓮西林地震站南方  20.1  公里)
070   ,2007-10-19 22:25:20,120.63,22.96,4.3,18.7,3,高雄甲仙地震站南偏東方  14.1  公里(高雄甲仙地震站南偏東方  14.1  公里)
小區域有感地震,2007-10-19 07:27:38,121.66,23.76,3.9,38.5,2,花蓮西林地震站東偏南方  23.4  公里(花蓮西林地震站東偏南方  23.4  公里)
069   ,2007-10-19 02:34:23,121.87,24.47,3.7,16.7,4,宜蘭南澳地震站東偏北方  13.1  公里(宜蘭南澳地震站東偏北方  13.1  公里)
068   ,2007-10-19 02:24:28,121.86,24.47,3.9,17.6,4,宜蘭南澳地震站東偏北方  12.3  公里(宜蘭南澳地震站東偏北方  12.3  公里)
小區域有感地震,2007-10-18 10:27:38,121.6,23.56,3.7,27.8,2,花蓮西林地震站南偏東方  31.9  公里(花蓮西林地震站南偏東方  31.9  公里)
067   ,2007-10-17 22:40:00,121.61,23.5,5.4,42.1,4,花蓮玉里地震站東偏北方  35.5  公里(花蓮玉里地震站東偏北方  35.5  公里)
小區域有感地震,2007-10-16 10:14:57,121.44,22.08,2.8,5.6,3,台東蘭嶼地震站西偏北方  13.1  公里(台東蘭嶼地震站西偏北方  13.1  公里)
小區域有感地震,2007-10-14 22:23:58,121.33,24.39,3.6,10.2,4,台中德基地震站東北方  23.2  公里(台中德基地震站東北方  23.2  公里)
066   ,2007-10-11 11:05:01,121.85,24.75,5.2,80,4,宜蘭市地震站東方  9.7  公里(宜蘭市地震站東方  9.7  公里)
小區域有感地震,2007-10-08 20:26:54,120.16,22.39,3.4,33.1,1,高雄市地震站西南方  24.7  公里(高雄市地震站西南方  24.7  公里)
小區域有感地震,2007-10-08 17:48:51,121.3,22.99,4,40.6,2,台東成功地震站南偏西方  14.4  公里(台東成功地震站南偏西方  14.4  公里)
065   ,2007-10-08 08:01:38,121.62,24.33,3.6,24,4,宜蘭南澳地震站西南方  17.3  公里(宜蘭南澳地震站西南方  17.3  公里)
064   ,2007-10-08 07:45:56,121.62,24.33,3.7,25.7,3,宜蘭南澳地震站西南方  16.8  公里(宜蘭南澳地震站西南方  16.8  公里)
063   ,2007-10-07 15:39:15,122.48,24.6,5.1,98.8,3,宜蘭蘇澳地震站東方  62.5  公里(宜蘭蘇澳地震站東方  62.5  公里)
小區域有感地震,2007-10-06 00:08:01,120.6,23.57,2.9,9.3,1,斗六市地震站南偏東方  17.1  公里(斗六市地震站南偏東方  17.1  公里)
小區域有感地震,2007-10-05 06:11:56,121.51,24.04,2.7,20.2,1,花蓮秀林地震站西偏南  11.0  公里(花蓮秀林地震站西偏南  11.0  公里)
小區域有感地震,2007-10-04 08:22:51,120.75,23.53,3.4,6.5,3,斗六市地震站東南方  29.5  公里(斗六市地震站東南方  29.5  公里)
小區域有感地震,2007-10-03 07:12:18,121.72,24.65,2.9,12,3,宜蘭市地震站南偏西方  13.2  公里(宜蘭市地震站南偏西方  13.2  公里)
小區域有感地震,2007-09-30 15:34:40,121.86,24.48,3.2,22.1,3,宜蘭南澳地震站東偏北方  12.6  公里(宜蘭南澳地震站東偏北方  12.6  公里)
小區域有感地震,2007-09-29 19:37:52,121.98,24.45,2.9,21.8,2,宜蘭蘇澳地震站東南方  21.5  公里(宜蘭蘇澳地震站東南方  21.5  公里)
小區域有感地震,2007-09-26 23:01:10,118.32,24.42,3.3,22.8,2,金門地震站東偏北方  3.6  公里(金門地震站東偏北方  3.6  公里)
小區域有感地震,2007-09-24 23:44:28,121.42,23.87,3.2,27.2,2,花蓮西林地震站北偏西方  7.3  公里(花蓮西林地震站北偏西方  7.3  公里)
062   ,2007-09-22 14:27:04,121.87,24.46,4.8,22.5,6,宜蘭南澳地震站東偏北方  12.7  公里(宜蘭南澳地震站東偏北方  12.7  公里)
小區域有感地震,2007-09-19 19:21:05,121.62,24.3,2.9,24.2,3,宜蘭南澳地震站西南方  19.6  公里(宜蘭南澳地震站西南方  19.6  公里)
小區域有感地震,2007-09-19 16:18:15,121.03,24.13,3.1,7.3,1,台中德基地震站西南方  18.4  公里(台中德基地震站西南方  18.4  公里)
小區域有感地震,2007-09-19 14:27:34,121.05,23.89,3.4,24.2,2,南投名間地震站東方  36.6  公里(南投名間地震站東方  36.6  公里)
小區域有感地震,2007-09-19 03:34:22,121.52,23.42,4,21.5,2,花蓮玉里地震站東偏北方  23.1  公里(花蓮玉里地震站東偏北方  23.1  公里)
小區域有感地震,2007-09-18 21:32:49,121.8,24.59,2.3,6.1,3,宜蘭蘇澳地震站西偏南  6.3  公里(宜蘭蘇澳地震站西偏南  6.3  公里)
小區域有感地震,2007-09-18 04:46:03,121.28,23.65,3.1,8.2,2,花蓮西林地震站西南方  24.1  公里(花蓮西林地震站西南方  24.1  公里)
小區域有感地震,2007-09-18 04:13:17,121.29,23.65,3.6,7.9,3,花蓮西林地震站西南方  24.0  公里(花蓮西林地震站西南方  24.0  公里)
小區域有感地震,2007-09-17 14:25:14,121.89,24.46,3.3,19.2,3,宜蘭南澳地震站東偏北方  14.3  公里(宜蘭南澳地震站東偏北方  14.3  公里)
061   ,2007-09-15 12:41:53,120.75,23.87,4,23,4,南投名間地震站東方  5.6  公里(南投名間地震站東方  5.6  公里)
060   ,2007-09-15 10:05:20,121.63,24.34,3.9,25.6,4,宜蘭南澳地震站西南方  15.7  公里(宜蘭南澳地震站西南方  15.7  公里)
小區域有感地震,2007-09-14 10:41:11,120.96,24.14,3.7,8.9,2,台中德基地震站西偏南  23.8  公里(台中德基地震站西偏南  23.8  公里)
小區域有感地震,2007-09-14 00:48:55,121.68,24.4,2.9,24.2,2,宜蘭南澳地震站西偏南  7.8  公里(宜蘭南澳地震站西偏南  7.8  公里)
小區域有感地震,2007-09-12 22:30:10,121.7,23.93,3.1,23.3,1,花蓮市地震站東偏南方  9.8  公里(花蓮市地震站東偏南方  9.8  公里)
小區域有感地震,2007-09-11 14:38:39,121.03,22.72,3.6,7.6,3,台東市地震站西偏南  13.2  公里(台東市地震站西偏南  13.2  公里)
小區域有感地震,2007-09-08 19:21:58,122.25,24.26,4.2,53.1,2,宜蘭南澳地震站東偏南方  53.9  公里(宜蘭南澳地震站東偏南方  53.9  公里)
小區域有感地震,2007-09-08 13:24:48,121.43,23.2,3.5,25.7,2,台東成功地震站北偏東方  13.2  公里(台東成功地震站北偏東方  13.2  公里)
小區域有感地震,2007-09-08 03:51:14,122.29,24.29,4.7,54.2,2,宜蘭蘇澳地震站東南方  56.6  公里(宜蘭蘇澳地震站東南方  56.6  公里)
小區域有感地震,2007-09-07 17:43:04,121.4,22.76,3.8,16.3,3,台東市地震站東方  25.6  公里(台東市地震站東方  25.6  公里)
小區域有感地震,2007-09-07 12:15:57,121.37,21.87,3.4,23.1,2,台東蘭嶼地震站西南方  26.5  公里(台東蘭嶼地震站西南方  26.5  公里)
小區域有感地震,2007-09-07 05:45:47,121.6,24.33,3.3,26.7,3,宜蘭南澳地震站西南方  18.6  公里(宜蘭南澳地震站西南方  18.6  公里)
小區域有感地震,2007-09-07 03:32:29,121.25,22.94,3.5,12.4,3,台東成功地震站西南方  21.1  公里(台東成功地震站西南方  21.1  公里)
059   ,2007-09-07 01:55:21,122.32,24.27,5.5,57.8,4,宜蘭蘇澳地震站東南方  59.8  公里(宜蘭蘇澳地震站東南方  59.8  公里)
058   ,2007-09-07 01:51:26,122.25,24.28,6.6,54,5,宜蘭南澳地震站東偏南方  53.8  公里(宜蘭南澳地震站東偏南方  53.8  公里)
小區域有感地震,2007-09-05 07:55:11,120.58,21.83,4.6,47.3,3,屏東恆春地震站西南方  26.3  公里(屏東恆春地震站西南方  26.3  公里)
057   ,2007-09-04 20:16:33,121.66,23.89,4.8,40.4,3,花蓮市地震站南偏東方  10.7  公里(花蓮市地震站南偏東方  10.7  公里)
056   ,2007-09-04 20:05:01,120.59,23.27,3.7,13.5,4,嘉義大埔地震站西北方  4.1  公里(嘉義大埔地震站西北方  4.1  公里)
055   ,2007-09-04 15:20:51,121.63,24.3,3.5,24.4,4,宜蘭南澳地震站西南方  18.4  公里(宜蘭南澳地震站西南方  18.4  公里)
小區域有感地震,2007-09-03 20:06:54,121.02,22.68,3.2,8.2,3,台東市地震站西偏南  15.8  公里(台東市地震站西偏南  15.8  公里)
小區域有感地震,2007-09-03 15:45:51,121.32,21.97,3.6,7.9,3,台東蘭嶼地震站西偏南  25.5  公里(台東蘭嶼地震站西偏南  25.5  公里)
小區域有感地震,2007-09-03 11:24:34,120.88,23.44,3.6,6.6,1,台東利稻地震站北偏西方  31.6  公里(台東利稻地震站北偏西方  31.6  公里)
054   ,2007-09-03 07:05:31,121.9,24.44,3.3,18.4,4,宜蘭南澳地震站東方  15.0  公里(宜蘭南澳地震站東方  15.0  公里)
小區域有感地震,2007-09-03 00:24:05,121.8,24.41,2.9,9.7,4,宜蘭南澳地震站東偏南方  5.6  公里(宜蘭南澳地震站東偏南方  5.6  公里)
小區域有感地震,2007-09-01 09:43:04,121.84,24.48,2.9,12.3,2,宜蘭南澳地震站東偏北方  10.8  公里(宜蘭南澳地震站東偏北方  10.8  公里)
小區域有感地震,2007-09-01 05:53:47,121.91,24.4,3.2,24.3,3,宜蘭南澳地震站東方  16.4  公里(宜蘭南澳地震站東方  16.4  公里)
小區域有感地震,2007-09-01 02:56:04,121.61,23.94,2.8,3.9,3,花蓮市地震站南方  3.8  公里(花蓮市地震站南方  3.8  公里)
小區域有感地震,2007-08-31 11:01:32,121.56,24.64,3.2,10.1,3,宜蘭牛鬥地震站西偏北方  1.9  公里(宜蘭牛鬥地震站西偏北方  1.9  公里)
小區域有感地震,2007-08-30 00:49:45,121.41,21.9,3.8,22,2,台東蘭嶼地震站西南方  21.9  公里(台東蘭嶼地震站西南方  21.9  公里)
小區域有感地震,2007-08-29 15:10:22,121.39,21.82,3.5,16.5,2,台東蘭嶼地震站西南方  29.5  公里(台東蘭嶼地震站西南方  29.5  公里)
小區域有感地震,2007-08-29 14:50:30,121.41,21.9,3.7,26.2,2,台東蘭嶼地震站西南方  21.5  公里(台東蘭嶼地震站西南方  21.5  公里)
053   ,2007-08-29 11:00:16,121.32,21.95,5.3,6.8,4,台東蘭嶼地震站西偏南  26.3  公里(台東蘭嶼地震站西偏南  26.3  公里)
052   ,2007-08-29 09:15:29,121.36,21.9,5,13.6,3,台東蘭嶼地震站西南方  25.3  公里(台東蘭嶼地震站西南方  25.3  公里)
小區域有感地震,2007-08-28 19:52:36,121.8,24.45,3.1,20.3,3,宜蘭南澳地震站東偏北方  6.1  公里(宜蘭南澳地震站東偏北方  6.1  公里)
小區域有感地震,2007-08-28 11:32:35,121.44,23.79,3,15.2,3,花蓮西林地震站南方  2.2  公里(花蓮西林地震站南方  2.2  公里)
小區域有感地震,2007-08-28 09:03:26,121.7,24.13,3.1,7.1,3,花蓮秀林地震站東偏北方  10.5  公里(花蓮秀林地震站東偏北方  10.5  公里)
小區域有感地震,2007-08-28 03:48:57,121.76,22.26,4.3,23.7,3,台東蘭嶼地震站東北方  32.4  公里(台東蘭嶼地震站東北方  32.4  公里)
小區域有感地震,2007-08-27 10:30:49,121.87,24.47,3,16.8,3,宜蘭南澳地震站東偏北方  13.5  公里(宜蘭南澳地震站東偏北方  13.5  公里)
小區域有感地震,2007-08-26 00:43:33,121.66,21.98,3.7,17,3,台東蘭嶼地震站東偏南方  12.6  公里(台東蘭嶼地震站東偏南方  12.6  公里)
小區域有感地震,2007-08-25 19:11:55,122.04,24.59,4.1,60.6,2,宜蘭蘇澳地震站東方  17.9  公里(宜蘭蘇澳地震站東方  17.9  公里)
小區域有感地震,2007-08-24 15:32:03,122.41,24.58,3.9,13.2,2,宜蘭蘇澳地震站東方  56.2  公里(宜蘭蘇澳地震站東方  56.2  公里)
小區域有感地震,2007-08-21 02:03:33,121.82,24.58,2.3,5.1,3,宜蘭蘇澳地震站西南方  4.9  公里(宜蘭蘇澳地震站西南方  4.9  公里)
小區域有感地震,2007-08-17 16:07:14,121.15,24.64,3.7,5.5,2,桃園三光地震站西方  22.4  公里(桃園三光地震站西方  22.4  公里)
小區域有感地震,2007-08-15 14:52:37,121.56,21.93,3.8,13.5,3,台東蘭嶼地震站南方  12.1  公里(台東蘭嶼地震站南方  12.1  公里)
小區域有感地震,2007-08-14 18:02:34,121.02,24.37,3.7,8.7,1,台中德基地震站西北方  19.7  公里(台中德基地震站西北方  19.7  公里)
小區域有感地震,2007-08-14 14:06:05,121.08,22.73,3.3,5.3,2,台東市地震站西偏南  7.9  公里(台東市地震站西偏南  7.9  公里)
小區域有感地震,2007-08-13 22:43:06,120.66,24.01,3.2,11.3,3,彰化市地震站東南方  13.2  公里(彰化市地震站東南方  13.2  公里)
小區域有感地震,2007-08-12 17:05:00,121.6,23.97,2.6,6.5,2,花蓮市地震站西方  1.6  公里(花蓮市地震站西方  1.6  公里)
小區域有感地震,2007-08-11 20:53:45,121.6,24,3,8.3,2,花蓮市地震站北偏西方  3.1  公里(花蓮市地震站北偏西方  3.1  公里)
051   ,2007-08-11 20:53:39,121.59,23.97,3,6,3,花蓮市地震站西偏南  2.0  公里(花蓮市地震站西偏南  2.0  公里)
小區域有感地震,2007-08-11 20:51:00,121.57,23.99,2.9,6.5,2,花蓮市地震站西偏北方  4.8  公里(花蓮市地震站西偏北方  4.8  公里)
小區域有感地震,2007-08-11 20:50:44,121.6,23.97,2.9,6.5,2,花蓮市地震站西偏南  1.0  公里(花蓮市地震站西偏南  1.0  公里)
小區域有感地震,2007-08-11 06:52:10,122.27,24.13,4.7,22.2,2,宜蘭南澳地震站東偏南方  62.1  公里(宜蘭南澳地震站東偏南方  62.1  公里)
小區域有感地震,2007-08-11 01:46:03,121.59,21.93,3.9,17.7,3,台東蘭嶼地震站南偏東方  12.5  公里(台東蘭嶼地震站南偏東方  12.5  公里)
小區域有感地震,2007-08-10 20:48:55,121.77,23.64,3.9,21.4,2,花蓮西林地震站東偏南方  38.8  公里(花蓮西林地震站東偏南方  38.8  公里)
小區域有感地震,2007-08-09 19:53:01,121.83,24.35,2.9,8.6,2,宜蘭南澳地震站東南方  11.1  公里(宜蘭南澳地震站東南方  11.1  公里)
小區域有感地震,2007-08-09 12:39:21,120.47,23.51,2.4,7.1,3,嘉義市地震站東偏北方  4.2  公里(嘉義市地震站東偏北方  4.2  公里)
小區域有感地震,2007-08-09 09:42:03,120.48,23.51,2.1,6.5,2,嘉義市地震站東偏北方  4.6  公里(嘉義市地震站東偏北方  4.6  公里)
050   ,2007-08-09 08:55:47,121.08,22.65,5.7,5.5,5,台東市地震站西南方  13.5  公里(台東市地震站西南方  13.5  公里)
小區域有感地震,2007-08-08 18:28:07,121.51,23.06,3.8,12.9,2,台東成功地震站東偏南方  15.0  公里(台東成功地震站東偏南方  15.0  公里)
小區域有感地震,2007-08-08 11:28:19,121.62,23.98,2.7,6.7,2,花蓮市地震站東偏北方  .5  公里(花蓮市地震站東偏北方  .5  公里)
小區域有感地震,2007-08-08 07:53:20,120.94,23.17,3,2.1,2,台東利稻地震站西方  8.4  公里(台東利稻地震站西方  8.4  公里)
小區域有感地震,2007-08-08 00:50:08,121.67,23.92,3.6,25.5,2,花蓮市地震站東南方  8.3  公里(花蓮市地震站東南方  8.3  公里)
小區域有感地震,2007-08-01 20:55:19,121.2,23.15,3.7,8.2,2,台東利稻地震站東偏南方  18.5  公里(台東利稻地震站東偏南方  18.5  公里)
小區域有感地震,2007-07-31 22:40:51,121.9,24.41,3.3,19.1,4,宜蘭南澳地震站東方  15.8  公里(宜蘭南澳地震站東方  15.8  公里)
小區域有感地震,2007-07-31 17:08:00,121.84,24.46,2.8,20.2,3,宜蘭南澳地震站東偏北方  9.9  公里(宜蘭南澳地震站東偏北方  9.9  公里)
小區域有感地震,2007-07-31 13:51:12,122.69,25.02,5,142.2,2,基隆市地震站東方  94.1  公里(基隆市地震站東方  94.1  公里)
小區域有感地震,2007-07-31 10:49:00,121.81,24.39,2.8,12.3,3,宜蘭南澳地震站東偏南方  7.4  公里(宜蘭南澳地震站東偏南方  7.4  公里)
小區域有感地震,2007-07-30 21:12:31,121.32,23.46,2.9,9,4,花蓮玉里地震站北方  12.1  公里(花蓮玉里地震站北方  12.1  公里)
小區域有感地震,2007-07-30 16:57:39,121.33,23.15,3,14.3,3,台東成功地震站西北方  7.1  公里(台東成功地震站西北方  7.1  公里)
小區域有感地震,2007-07-30 04:20:27,121.02,23.26,3.5,5.9,3,台東利稻地震站北方  8.0  公里(台東利稻地震站北方  8.0  公里)
小區域有感地震,2007-07-29 16:23:17,121.42,23.06,2.8,18.6,3,台東成功地震站東南方  6.5  公里(台東成功地震站東南方  6.5  公里)
049   ,2007-07-29 14:13:22,121.24,24.14,3.7,5,4,台中德基地震站東南方  14.4  公里(台中德基地震站東南方  14.4  公里)
048   ,2007-07-29 08:29:45,120.4,22.05,4.3,42.9,2,屏東恆春地震站西方  35.9  公里(屏東恆春地震站西方  35.9  公里)
小區域有感地震,2007-07-28 17:37:43,122.02,24.8,3.7,7.4,2,宜蘭市地震站東方  27.1  公里(宜蘭市地震站東方  27.1  公里)
