編號,地震時間,經度,緯度,規模,深度,最大震度,位置
123   ,2009-10-23 04:46:24,121.78,24.28,4.9,20.2,5,宜蘭南澳地震站南方  16.6  公里(宜蘭南澳地震站南方  16.6  公里)
122   ,2009-10-22 11:36:51,120.39,23.34,4.4,16.9,3,台南東山地震站西北方  13.8  公里(台南東山地震站西北方  13.8  公里)
121   ,2009-10-20 14:32:04,121.59,25.18,3,6.7,2,台北市地震站北偏東方  16.9  公里(台北市地震站北偏東方  16.9  公里)
120   ,2009-10-20 13:55:44,121.59,25.17,3.1,7.5,2,台北市地震站北偏東方  17.1  公里(台北市地震站北偏東方  17.1  公里)
小區域有感地震,2009-10-20 13:54:07,121.6,25.17,2.8,7.1,1,台北市地震站北偏東方  17.4  公里(台北市地震站北偏東方  17.4  公里)
小區域有感地震,2009-10-20 13:40:42,121.6,25.17,3.2,6.7,2,台北市地震站北偏東方  17.0  公里(台北市地震站北偏東方  17.0  公里)
小區域有感地震,2009-10-19 21:16:10,121.86,24.54,3.8,37.4,3,宜蘭蘇澳地震站南方  7.0  公里(宜蘭蘇澳地震站南方  7.0  公里)
小區域有感地震,2009-10-19 05:28:02,121.73,24.45,3.7,45,3,宜蘭南澳地震站西北方  3.3  公里(宜蘭南澳地震站西北方  3.3  公里)
119   ,2009-10-19 05:05:15,121.73,24.46,4.3,44,3,宜蘭南澳地震站西北方  4.3  公里(宜蘭南澳地震站西北方  4.3  公里)
小區域有感地震,2009-10-18 20:15:51,120.58,23.02,4,20.2,3,高雄甲仙地震站南方  6.4  公里(高雄甲仙地震站南方  6.4  公里)
小區域有感地震,2009-10-17 07:06:13,121.51,24.05,2.8,18.8,2,花蓮秀林地震站西偏南  10.5  公里(花蓮秀林地震站西偏南  10.5  公里)
小區域有感地震,2009-10-13 14:15:07,121.61,23.94,2.5,4,2,花蓮市地震站南方  4.2  公里(花蓮市地震站南方  4.2  公里)
小區域有感地震,2009-10-12 11:14:28,121.88,24.52,2.8,11,2,宜蘭蘇澳地震站南偏東方  10.1  公里(宜蘭蘇澳地震站南偏東方  10.1  公里)
118   ,2009-10-11 14:42:08,120.63,21.93,5,42,4,屏東恆春地震站西偏南  14.8  公里(屏東恆春地震站西偏南  14.8  公里)
小區域有感地震,2009-10-11 11:12:24,120.63,21.94,4.1,40.2,2,屏東恆春地震站西偏南  13.7  公里(屏東恆春地震站西偏南  13.7  公里)
小區域有感地震,2009-10-11 00:15:07,121.36,23.19,3.2,17.4,2,台東成功地震站北方  9.8  公里(台東成功地震站北方  9.8  公里)
小區域有感地震,2009-10-09 14:21:33,121.58,24.13,2.4,18.3,2,花蓮秀林地震站北偏西方  6.1  公里(花蓮秀林地震站北偏西方  6.1  公里)
小區域有感地震,2009-10-09 09:05:30,121.6,23.8,4.1,37.1,2,花蓮西林地震站東方  16.3  公里(花蓮西林地震站東方  16.3  公里)
小區域有感地震,2009-10-08 00:13:41,122.01,24.37,3.8,21,3,宜蘭南澳地震站東偏南方  27.2  公里(宜蘭南澳地震站東偏南方  27.2  公里)
小區域有感地震,2009-10-07 12:58:14,121.56,24.13,2.6,18.4,2,花蓮秀林地震站西北方  6.8  公里(花蓮秀林地震站西北方  6.8  公里)
小區域有感地震,2009-10-07 07:59:30,121.77,24.62,3.3,9.2,3,宜蘭蘇澳地震站西方  9.6  公里(宜蘭蘇澳地震站西方  9.6  公里)
小區域有感地震,2009-10-06 18:40:13,121.79,24.63,2.9,9.6,2,宜蘭蘇澳地震站西偏北方  7.5  公里(宜蘭蘇澳地震站西偏北方  7.5  公里)
小區域有感地震,2009-10-05 22:32:37,120.41,23.25,3.3,9.7,2,台南東山地震站西偏南  9.2  公里(台南東山地震站西偏南  9.2  公里)
小區域有感地震,2009-10-04 22:46:43,121.38,23.21,3.9,20.3,3,台東成功地震站北方  12.1  公里(台東成功地震站北方  12.1  公里)
117   ,2009-10-04 22:02:16,122.03,24.66,4.9,65,3,宜蘭蘇澳地震站東偏北方  18.0  公里(宜蘭蘇澳地震站東偏北方  18.0  公里)
小區域有感地震,2009-10-04 19:56:12,121.73,24.45,4,64.9,2,宜蘭南澳地震站西北方  2.9  公里(宜蘭南澳地震站西北方  2.9  公里)
小區域有感地震,2009-10-04 14:48:52,121.57,23.66,3.9,31.6,3,花蓮西林地震站東南方  21.1  公里(花蓮西林地震站東南方  21.1  公里)
小區域有感地震,2009-10-04 14:47:38,121.06,22.79,3.7,6.6,3,台東市地震站西偏北方  10.9  公里(台東市地震站西偏北方  10.9  公里)
小區域有感地震,2009-10-04 12:23:38,121.56,23.66,3.4,28,2,花蓮西林地震站東南方  21.1  公里(花蓮西林地震站東南方  21.1  公里)
小區域有感地震,2009-10-04 12:17:42,121.56,23.66,3.7,28.1,2,花蓮西林地震站東南方  20.4  公里(花蓮西林地震站東南方  20.4  公里)
小區域有感地震,2009-10-04 11:17:06,121.58,23.69,4,30,3,花蓮西林地震站東南方  19.5  公里(花蓮西林地震站東南方  19.5  公里)
小區域有感地震,2009-10-04 05:48:37,121.56,23.66,3.8,28.4,3,花蓮西林地震站東南方  21.3  公里(花蓮西林地震站東南方  21.3  公里)
小區域有感地震,2009-10-04 05:07:31,121.57,23.67,3.7,32,2,花蓮西林地震站東南方  21.0  公里(花蓮西林地震站東南方  21.0  公里)
小區域有感地震,2009-10-04 04:46:21,121.57,23.66,3.4,30.7,2,花蓮西林地震站東南方  21.1  公里(花蓮西林地震站東南方  21.1  公里)
小區域有感地震,2009-10-04 04:16:04,121.57,23.69,3.4,29.6,2,花蓮西林地震站東南方  19.1  公里(花蓮西林地震站東南方  19.1  公里)
小區域有感地震,2009-10-04 03:52:11,121.58,23.67,3.3,31.3,2,花蓮西林地震站東南方  20.8  公里(花蓮西林地震站東南方  20.8  公里)
小區域有感地震,2009-10-04 02:30:19,121.59,23.68,3.7,31.7,2,花蓮西林地震站東南方  20.3  公里(花蓮西林地震站東南方  20.3  公里)
小區域有感地震,2009-10-04 02:01:20,121.73,24.63,2.9,7.7,3,宜蘭蘇澳地震站西偏北方  13.0  公里(宜蘭蘇澳地震站西偏北方  13.0  公里)
小區域有感地震,2009-10-04 01:51:12,121.55,23.67,3.4,27.2,2,花蓮西林地震站東南方  19.1  公里(花蓮西林地震站東南方  19.1  公里)
小區域有感地震,2009-10-04 01:37:55,121.53,23.69,4.4,30.5,2,花蓮西林地震站東南方  16.8  公里(花蓮西林地震站東南方  16.8  公里)
116   ,2009-10-04 01:36:06,121.58,23.65,6.1,29.2,5,花蓮西林地震站東南方  23.0  公里(花蓮西林地震站東南方  23.0  公里)
小區域有感地震,2009-10-04 00:03:05,120.82,23.72,3.7,24,4,南投名間地震站東南方  21.8  公里(南投名間地震站東南方  21.8  公里)
小區域有感地震,2009-10-02 08:48:17,121.66,24.05,3.3,8,3,花蓮秀林地震站東偏南方  6.5  公里(花蓮秀林地震站東偏南方  6.5  公里)
小區域有感地震,2009-10-01 22:52:52,121.79,24.64,3,7.6,3,宜蘭蘇澳地震站西偏北方  7.9  公里(宜蘭蘇澳地震站西偏北方  7.9  公里)
小區域有感地震,2009-09-30 06:56:20,120.38,23.34,3.6,13.7,2,台南東山地震站西偏北方  14.8  公里(台南東山地震站西偏北方  14.8  公里)
小區域有感地震,2009-09-29 13:29:05,121.28,24.24,2.8,10.2,2,台中德基地震站東方  12.5  公里(台中德基地震站東方  12.5  公里)
小區域有感地震,2009-09-29 07:14:49,121.59,23.96,3.5,6.6,4,花蓮市地震站西南方  3.0  公里(花蓮市地震站西南方  3.0  公里)
115   ,2009-09-23 18:16:47,121.85,24.53,3.9,50.8,3,宜蘭蘇澳地震站南方  8.4  公里(宜蘭蘇澳地震站南方  8.4  公里)
小區域有感地震,2009-09-23 15:40:04,121.34,23.12,3.3,19.5,2,台東成功地震站西偏北方  4.2  公里(台東成功地震站西偏北方  4.2  公里)
114   ,2009-09-23 14:27:19,120.26,23.06,3.6,17.8,3,台南市地震站東北方  9.3  公里(台南市地震站東北方  9.3  公里)
113   ,2009-09-22 23:59:53,121.83,24.39,4.1,10.6,4,宜蘭南澳地震站東偏南方  9.1  公里(宜蘭南澳地震站東偏南方  9.1  公里)
112   ,2009-09-22 13:27:40,120.18,23.12,3.5,13.8,4,台南佳里地震站南偏西方  6.4  公里(台南佳里地震站南偏西方  6.4  公里)
小區域有感地震,2009-09-22 02:10:51,121.4,22.13,3.6,23.8,3,台東蘭嶼地震站西偏北方  19.0  公里(台東蘭嶼地震站西偏北方  19.0  公里)
小區域有感地震,2009-09-22 01:33:10,121.87,24.48,3.2,21.8,3,宜蘭南澳地震站東偏北方  13.2  公里(宜蘭南澳地震站東偏北方  13.2  公里)
小區域有感地震,2009-09-20 09:54:43,121.85,24.46,2.8,21,3,宜蘭南澳地震站東偏北方  11.1  公里(宜蘭南澳地震站東偏北方  11.1  公里)
111   ,2009-09-19 17:57:30,120.76,23.44,4.1,10.1,3,嘉義大埔地震站東北方  25.6  公里(嘉義大埔地震站東北方  25.6  公里)
小區域有感地震,2009-09-19 04:20:22,121.46,23.94,2.4,17.2,2,花蓮西林地震站北方  14.6  公里(花蓮西林地震站北方  14.6  公里)
小區域有感地震,2009-09-18 13:53:57,121.93,24.77,4.4,74.3,3,宜蘭市地震站東方  17.2  公里(宜蘭市地震站東方  17.2  公里)
小區域有感地震,2009-09-17 21:27:37,121.66,24.41,2.8,25.4,2,宜蘭南澳地震站西方  8.9  公里(宜蘭南澳地震站西方  8.9  公里)
小區域有感地震,2009-09-14 15:59:38,120.44,23.15,3.4,11,3,台南東山地震站南偏西方  14.1  公里(台南東山地震站南偏西方  14.1  公里)
小區域有感地震,2009-09-12 20:05:25,122.49,23.97,5.1,25.1,2,花蓮市地震站東方  89.3  公里(花蓮市地震站東方  89.3  公里)
小區域有感地震,2009-09-12 06:40:47,121.57,23.97,2.7,12.5,3,花蓮市地震站西方  4.7  公里(花蓮市地震站西方  4.7  公里)
小區域有感地震,2009-09-08 17:41:21,121.61,24.05,3.8,7,2,花蓮秀林地震站南偏東方  3.2  公里(花蓮秀林地震站南偏東方  3.2  公里)
110   ,2009-09-08 17:41:01,121.64,24.02,4.1,6.1,4,花蓮市地震站北偏東方  5.6  公里(花蓮市地震站北偏東方  5.6  公里)
小區域有感地震,2009-09-08 17:33:02,121.78,24.69,4.2,79.6,2,宜蘭市地震站南偏東方  9.0  公里(宜蘭市地震站南偏東方  9.0  公里)
109   ,2009-09-08 11:33:16,121.75,23.99,4.2,5.5,3,花蓮市地震站東方  13.9  公里(花蓮市地震站東方  13.9  公里)
108   ,2009-09-06 23:10:16,120.4,22.04,4.5,46.9,2,屏東恆春地震站西方  35.9  公里(屏東恆春地震站西方  35.9  公里)
小區域有感地震,2009-09-06 18:25:22,121.8,24.3,2.9,14.4,2,宜蘭南澳地震站南偏東方  14.6  公里(宜蘭南澳地震站南偏東方  14.6  公里)
小區域有感地震,2009-09-05 13:08:41,121.78,24.25,3.2,13.7,2,宜蘭南澳地震站南方  19.3  公里(宜蘭南澳地震站南方  19.3  公里)
小區域有感地震,2009-09-05 11:31:00,121.59,23.97,2.5,6.4,2,花蓮市地震站西偏南  2.3  公里(花蓮市地震站西偏南  2.3  公里)
小區域有感地震,2009-09-05 10:59:31,121.61,23.96,2.7,7,2,花蓮市地震站南偏西方  1.5  公里(花蓮市地震站南偏西方  1.5  公里)
小區域有感地震,2009-09-04 10:40:32,121.35,23.16,3.4,17,2,台東成功地震站北偏西方  7.7  公里(台東成功地震站北偏西方  7.7  公里)
小區域有感地震,2009-09-02 14:11:56,121.83,24.26,3.1,24.5,3,宜蘭南澳地震站南偏東方  20.5  公里(宜蘭南澳地震站南偏東方  20.5  公里)
小區域有感地震,2009-09-01 19:42:19,121.56,24.14,4,59.3,2,花蓮秀林地震站西北方  8.0  公里(花蓮秀林地震站西北方  8.0  公里)
107   ,2009-08-27 20:14:39,121.46,23.85,4.1,17.9,5,花蓮西林地震站北偏東方  4.9  公里(花蓮西林地震站北偏東方  4.9  公里)
小區域有感地震,2009-08-24 19:19:53,121.81,24.3,3.1,14.1,3,宜蘭南澳地震站南偏東方  15.0  公里(宜蘭南澳地震站南偏東方  15.0  公里)
小區域有感地震,2009-08-24 04:25:23,121.6,23.97,2.6,6,2,花蓮市地震站西南方  1.5  公里(花蓮市地震站西南方  1.5  公里)
小區域有感地震,2009-08-23 14:50:42,121.8,24.3,3.3,15.1,3,宜蘭南澳地震站南偏東方  15.1  公里(宜蘭南澳地震站南偏東方  15.1  公里)
小區域有感地震,2009-08-23 14:50:27,121.8,24.31,2.9,14.5,2,宜蘭南澳地震站南偏東方  14.4  公里(宜蘭南澳地震站南偏東方  14.4  公里)
小區域有感地震,2009-08-23 14:50:09,121.8,24.3,3.1,14.9,2,宜蘭南澳地震站南偏東方  14.5  公里(宜蘭南澳地震站南偏東方  14.5  公里)
106   ,2009-08-23 14:49:13,121.8,24.3,4.2,14.7,4,宜蘭南澳地震站南偏東方  15.1  公里(宜蘭南澳地震站南偏東方  15.1  公里)
小區域有感地震,2009-08-23 14:12:13,121.79,24.34,3.2,7.2,3,宜蘭南澳地震站南偏東方  10.9  公里(宜蘭南澳地震站南偏東方  10.9  公里)
小區域有感地震,2009-08-22 11:24:50,122.61,24.69,4.7,110.6,2,宜蘭蘇澳地震站東方  76.4  公里(宜蘭蘇澳地震站東方  76.4  公里)
105   ,2009-08-22 04:57:44,120.46,22.36,5.1,24.3,4,屏東枋寮地震站西方  16.9  公里(屏東枋寮地震站西方  16.9  公里)
小區域有感地震,2009-08-21 03:47:02,121.73,24.35,2.5,11.2,3,宜蘭南澳地震站南偏西方  8.9  公里(宜蘭南澳地震站南偏西方  8.9  公里)
小區域有感地震,2009-08-20 22:18:10,123.57,23.53,5.5,61.4,2,花蓮市地震站東偏南方  205.2  公里(花蓮市地震站東偏南方  205.2  公里)
104   ,2009-08-20 14:56:44,121.65,24.38,3.5,25.8,3,宜蘭南澳地震站西偏南  10.8  公里(宜蘭南澳地震站西偏南  10.8  公里)
小區域有感地震,2009-08-20 01:41:47,122.96,24.3,4.8,41.5,1,宜蘭蘇澳地震站東偏南方  117.0  公里(宜蘭蘇澳地震站東偏南方  117.0  公里)
小區域有感地震,2009-08-19 07:47:55,123.56,23.43,5.2,59.6,1,花蓮市地震站東偏南方  207.7  公里(花蓮市地震站東偏南方  207.7  公里)
小區域有感地震,2009-08-18 21:17:36,123.63,23.45,5.3,49.2,1,花蓮市地震站東偏南方  213.9  公里(花蓮市地震站東偏南方  213.9  公里)
小區域有感地震,2009-08-18 03:48:07,121.05,23.98,4,11.2,2,台中德基地震站南偏西方  32.2  公里(台中德基地震站南偏西方  32.2  公里)
小區域有感地震,2009-08-17 21:16:03,120.74,23.82,3.1,25.6,2,南投名間地震站東南方  8.5  公里(南投名間地震站東南方  8.5  公里)
小區域有感地震,2009-08-17 18:15:06,123.56,23.36,5.4,55,2,花蓮市地震站東偏南方  210.4  公里(花蓮市地震站東偏南方  210.4  公里)
103   ,2009-08-17 18:10:55,123.67,23.32,5.9,31.6,3,花蓮市地震站東偏南方  221.6  公里(花蓮市地震站東偏南方  221.6  公里)
102   ,2009-08-17 08:05:45,123.88,23.37,6.8,43.3,4,花蓮市地震站東偏南方  240.4  公里(花蓮市地震站東偏南方  240.4  公里)
小區域有感地震,2009-08-16 15:30:57,121.79,24.34,3,7.8,3,宜蘭南澳地震站南偏東方  10.6  公里(宜蘭南澳地震站南偏東方  10.6  公里)
小區域有感地震,2009-08-14 01:10:00,121.7,23.95,3.6,19.6,2,花蓮市地震站東偏南方  9.2  公里(花蓮市地震站東偏南方  9.2  公里)
小區域有感地震,2009-08-13 22:44:16,121.03,22.39,4.2,17.5,3,台東大武地震站東偏北方  13.3  公里(台東大武地震站東偏北方  13.3  公里)
小區域有感地震,2009-08-13 08:05:48,121.81,24.28,2.8,11.9,3,宜蘭南澳地震站南偏東方  17.2  公里(宜蘭南澳地震站南偏東方  17.2  公里)
小區域有感地震,2009-08-12 05:48:30,121.6,23.96,3.5,5.8,4,花蓮市地震站南偏西方  2.3  公里(花蓮市地震站南偏西方  2.3  公里)
101   ,2009-08-12 05:41:02,121.58,23.96,4.2,4.2,5,花蓮市地震站西偏南  3.3  公里(花蓮市地震站西偏南  3.3  公里)
100   ,2009-08-11 16:32:26,121.78,23.75,4.5,35.4,3,花蓮市地震站東南方  30.3  公里(花蓮市地震站東南方  30.3  公里)
小區域有感地震,2009-08-11 04:51:42,121.56,23.25,4,38.4,2,台東成功地震站東北方  25.1  公里(台東成功地震站東北方  25.1  公里)
小區域有感地震,2009-08-10 21:09:02,121.61,23.96,2.5,6.9,2,花蓮市地震站南偏西方  1.8  公里(花蓮市地震站南偏西方  1.8  公里)
小區域有感地震,2009-08-10 08:17:00,121.78,24.36,3.1,16.6,3,宜蘭南澳地震站南偏東方  7.5  公里(宜蘭南澳地震站南偏東方  7.5  公里)
小區域有感地震,2009-08-08 16:22:48,121.73,24.25,2.9,12.5,3,宜蘭南澳地震站南方  19.4  公里(宜蘭南澳地震站南方  19.4  公里)
小區域有感地震,2009-08-08 12:20:26,121.81,24.17,3.7,7.5,2,花蓮秀林地震站東偏北方  23.6  公里(花蓮秀林地震站東偏北方  23.6  公里)
小區域有感地震,2009-08-05 16:29:16,121.34,23.12,3.4,16.7,3,台東成功地震站西北方  4.3  公里(台東成功地震站西北方  4.3  公里)
小區域有感地震,2009-08-03 21:17:26,121.75,23.9,3.6,21.5,1,花蓮市地震站東偏南方  16.0  公里(花蓮市地震站東偏南方  16.0  公里)
小區域有感地震,2009-08-03 19:11:00,121.79,24.24,3,15.5,3,宜蘭南澳地震站南偏東方  20.9  公里(宜蘭南澳地震站南偏東方  20.9  公里)
小區域有感地震,2009-08-03 18:28:49,121.83,24.52,2.4,7.5,2,宜蘭蘇澳地震站南偏西方  10.7  公里(宜蘭蘇澳地震站南偏西方  10.7  公里)
小區域有感地震,2009-08-03 18:27:55,121.79,24.24,3.5,15.3,3,宜蘭南澳地震站南偏東方  21.0  公里(宜蘭南澳地震站南偏東方  21.0  公里)
小區域有感地震,2009-08-03 15:09:46,121.31,23.45,3.4,11.6,3,花蓮玉里地震站北方  11.5  公里(花蓮玉里地震站北方  11.5  公里)
099   ,2009-08-03 15:07:51,121.68,24.11,4.1,8.9,3,花蓮秀林地震站東偏北方  8.5  公里(花蓮秀林地震站東偏北方  8.5  公里)
小區域有感地震,2009-08-03 13:41:17,121.68,24.11,3.7,8.7,3,花蓮秀林地震站東偏北方  8.1  公里(花蓮秀林地震站東偏北方  8.1  公里)
小區域有感地震,2009-08-03 13:40:58,121.67,24.12,3.1,8.5,2,花蓮秀林地震站東偏北方  7.4  公里(花蓮秀林地震站東偏北方  7.4  公里)
小區域有感地震,2009-08-03 12:42:55,121.78,24.27,3,15.2,2,宜蘭南澳地震站南方  17.3  公里(宜蘭南澳地震站南方  17.3  公里)
小區域有感地震,2009-08-03 09:07:26,121.76,24.26,3.2,14.2,3,宜蘭南澳地震站南方  18.4  公里(宜蘭南澳地震站南方  18.4  公里)
098   ,2009-08-03 09:06:03,121.77,24.26,3.6,14.1,3,宜蘭南澳地震站南方  18.7  公里(宜蘭南澳地震站南方  18.7  公里)
小區域有感地震,2009-08-03 05:35:37,121.6,24.03,2.7,9.1,2,花蓮秀林地震站南方  5.8  公里(花蓮秀林地震站南方  5.8  公里)
小區域有感地震,2009-08-02 23:55:28,121.75,24.24,2.8,13.8,2,宜蘭南澳地震站南方  20.4  公里(宜蘭南澳地震站南方  20.4  公里)
097   ,2009-08-02 19:34:47,121.04,23.83,4.8,22.8,3,南投名間地震站東方  35.4  公里(南投名間地震站東方  35.4  公里)
小區域有感地震,2009-08-02 16:14:21,121,23.86,3.5,16.5,2,南投名間地震站東方  31.4  公里(南投名間地震站東方  31.4  公里)
小區域有感地震,2009-08-02 15:31:55,121.76,24.25,3.1,13.7,3,宜蘭南澳地震站南方  19.4  公里(宜蘭南澳地震站南方  19.4  公里)
小區域有感地震,2009-08-02 13:58:26,121,23.85,4,16.4,2,南投名間地震站東方  31.5  公里(南投名間地震站東方  31.5  公里)
小區域有感地震,2009-08-02 13:18:55,121.73,24.26,2.6,11.7,2,宜蘭南澳地震站南方  18.9  公里(宜蘭南澳地震站南方  18.9  公里)
小區域有感地震,2009-08-02 12:28:28,121.75,24.26,2.8,13.3,3,宜蘭南澳地震站南方  18.9  公里(宜蘭南澳地震站南方  18.9  公里)
小區域有感地震,2009-08-02 02:55:29,121.76,24.23,3.2,15.5,3,宜蘭南澳地震站南方  22.0  公里(宜蘭南澳地震站南方  22.0  公里)
小區域有感地震,2009-08-01 19:49:07,120.39,23.44,3.2,10,2,嘉義市地震站西南方  7.7  公里(嘉義市地震站西南方  7.7  公里)
096   ,2009-08-01 09:41:13,120.39,23.44,3.4,10.2,3,嘉義市地震站西南方  8.0  公里(嘉義市地震站西南方  8.0  公里)
小區域有感地震,2009-08-01 06:27:59,121.58,21.98,3.9,15.2,4,台東蘭嶼地震站南偏東方  7.3  公里(台東蘭嶼地震站南偏東方  7.3  公里)
小區域有感地震,2009-07-31 13:37:35,121.74,24.24,2.8,12.3,2,宜蘭南澳地震站南方  20.3  公里(宜蘭南澳地震站南方  20.3  公里)
095   ,2009-07-30 12:47:38,121.77,24.26,4,14.7,4,宜蘭南澳地震站南方  18.7  公里(宜蘭南澳地震站南方  18.7  公里)
小區域有感地震,2009-07-30 11:40:00,121.74,24.26,2.7,14.6,2,宜蘭南澳地震站南方  18.0  公里(宜蘭南澳地震站南方  18.0  公里)
小區域有感地震,2009-07-30 11:39:40,121.75,24.25,3,13.1,2,宜蘭南澳地震站南方  19.0  公里(宜蘭南澳地震站南方  19.0  公里)
小區域有感地震,2009-07-30 09:54:51,121.48,23.97,2.6,17.8,1,花蓮市地震站西方  13.9  公里(花蓮市地震站西方  13.9  公里)
小區域有感地震,2009-07-30 09:03:24,121.75,24.26,3,14.4,2,宜蘭南澳地震站南方  18.8  公里(宜蘭南澳地震站南方  18.8  公里)
小區域有感地震,2009-07-30 03:37:58,121.76,24.26,3.2,14.1,3,宜蘭南澳地震站南方  18.9  公里(宜蘭南澳地震站南方  18.9  公里)
094   ,2009-07-30 02:28:04,121.78,24.26,3.5,14.4,4,宜蘭南澳地震站南偏東方  19.2  公里(宜蘭南澳地震站南偏東方  19.2  公里)
093   ,2009-07-30 00:53:06,120.48,22.05,5.8,41.3,3,屏東恆春地震站西方  27.8  公里(屏東恆春地震站西方  27.8  公里)
小區域有感地震,2009-07-29 23:52:23,121.77,24.26,2.7,14.8,2,宜蘭南澳地震站南方  18.2  公里(宜蘭南澳地震站南方  18.2  公里)
小區域有感地震,2009-07-29 23:12:28,121.78,24.26,3.3,14.3,3,宜蘭南澳地震站南方  18.8  公里(宜蘭南澳地震站南方  18.8  公里)
092   ,2009-07-29 22:08:56,121.77,24.26,3.4,14.4,4,宜蘭南澳地震站南方  18.7  公里(宜蘭南澳地震站南方  18.7  公里)
小區域有感地震,2009-07-29 22:06:23,121.75,24.27,3,13.2,3,宜蘭南澳地震站南方  17.3  公里(宜蘭南澳地震站南方  17.3  公里)
091   ,2009-07-29 21:09:46,121.78,24.25,4.7,14.4,4,宜蘭南澳地震站南方  19.3  公里(宜蘭南澳地震站南方  19.3  公里)
小區域有感地震,2009-07-29 21:00:49,121.78,24.25,3.7,14.1,3,宜蘭南澳地震站南方  19.5  公里(宜蘭南澳地震站南方  19.5  公里)
090   ,2009-07-29 18:16:22,121.78,24.25,3.9,14.6,3,宜蘭南澳地震站南方  19.8  公里(宜蘭南澳地震站南方  19.8  公里)
小區域有感地震,2009-07-29 15:40:40,121.74,24.26,3,14.4,3,宜蘭南澳地震站南方  18.4  公里(宜蘭南澳地震站南方  18.4  公里)
089   ,2009-07-29 06:42:47,121.75,24.26,3.8,12.7,4,宜蘭南澳地震站南方  18.2  公里(宜蘭南澳地震站南方  18.2  公里)
小區域有感地震,2009-07-29 05:44:34,121.67,24.09,3.2,9.7,3,花蓮秀林地震站東方  7.0  公里(花蓮秀林地震站東方  7.0  公里)
小區域有感地震,2009-07-29 04:32:17,121.32,23.44,3.7,11.5,3,花蓮玉里地震站北方  10.4  公里(花蓮玉里地震站北方  10.4  公里)
小區域有感地震,2009-07-29 00:38:38,121.77,24.26,3.3,13.3,3,宜蘭南澳地震站南方  19.0  公里(宜蘭南澳地震站南方  19.0  公里)
小區域有感地震,2009-07-29 00:13:43,121.77,24.25,3.3,13.1,3,宜蘭南澳地震站南方  19.3  公里(宜蘭南澳地震站南方  19.3  公里)
小區域有感地震,2009-07-28 23:56:56,121.75,24.26,3.4,13.5,3,宜蘭南澳地震站南方  18.9  公里(宜蘭南澳地震站南方  18.9  公里)
小區域有感地震,2009-07-28 22:47:37,121.75,24.25,3,12.1,2,宜蘭南澳地震站南方  19.1  公里(宜蘭南澳地震站南方  19.1  公里)
小區域有感地震,2009-07-28 21:34:47,121.75,24.25,3.4,11.4,3,宜蘭南澳地震站南方  19.4  公里(宜蘭南澳地震站南方  19.4  公里)
088   ,2009-07-28 21:33:03,121.76,24.24,4.2,13.8,4,宜蘭南澳地震站南方  20.5  公里(宜蘭南澳地震站南方  20.5  公里)
小區域有感地震,2009-07-28 20:20:24,121.75,24.25,3.6,12.4,3,宜蘭南澳地震站南方  19.0  公里(宜蘭南澳地震站南方  19.0  公里)
小區域有感地震,2009-07-28 20:05:28,121.76,24.25,2.8,13.1,2,宜蘭南澳地震站南方  19.0  公里(宜蘭南澳地震站南方  19.0  公里)
小區域有感地震,2009-07-28 19:52:10,121.75,24.25,3.7,12.1,3,宜蘭南澳地震站南方  19.5  公里(宜蘭南澳地震站南方  19.5  公里)
小區域有感地震,2009-07-28 19:51:55,121.75,24.25,2.9,12,2,宜蘭南澳地震站南方  19.3  公里(宜蘭南澳地震站南方  19.3  公里)
小區域有感地震,2009-07-28 19:33:42,121.47,22.58,3.1,11.4,2,台東市地震站東偏南方  37.8  公里(台東市地震站東偏南方  37.8  公里)
小區域有感地震,2009-07-28 19:23:20,121.72,24.26,2.8,5.2,2,宜蘭南澳地震站南方  18.2  公里(宜蘭南澳地震站南方  18.2  公里)
小區域有感地震,2009-07-28 19:04:26,121.77,24.26,4.5,13.1,4,宜蘭南澳地震站南方  18.8  公里(宜蘭南澳地震站南方  18.8  公里)
小區域有感地震,2009-07-28 19:03:32,121.76,24.25,3.7,12,3,宜蘭南澳地震站南方  19.4  公里(宜蘭南澳地震站南方  19.4  公里)
小區域有感地震,2009-07-28 19:02:34,121.76,24.25,3.4,12.1,3,宜蘭南澳地震站南方  19.5  公里(宜蘭南澳地震站南方  19.5  公里)
小區域有感地震,2009-07-28 18:58:25,121.75,24.26,3.1,12.3,2,宜蘭南澳地震站南方  18.6  公里(宜蘭南澳地震站南方  18.6  公里)
087   ,2009-07-28 18:56:22,121.77,24.25,4.2,13.9,4,宜蘭南澳地震站南方  19.4  公里(宜蘭南澳地震站南方  19.4  公里)
小區域有感地震,2009-07-28 18:54:17,121.77,24.25,3,12.6,3,宜蘭南澳地震站南方  19.2  公里(宜蘭南澳地震站南方  19.2  公里)
小區域有感地震,2009-07-28 18:27:56,121.76,24.26,3.2,13,3,宜蘭南澳地震站南方  18.8  公里(宜蘭南澳地震站南方  18.8  公里)
小區域有感地震,2009-07-28 18:26:46,121.76,24.25,3.2,12.5,3,宜蘭南澳地震站南方  19.2  公里(宜蘭南澳地震站南方  19.2  公里)
小區域有感地震,2009-07-28 17:23:42,121.76,24.25,3.4,12.8,2,宜蘭南澳地震站南方  19.8  公里(宜蘭南澳地震站南方  19.8  公里)
小區域有感地震,2009-07-28 16:51:39,121.73,24.26,3.1,4.8,3,宜蘭南澳地震站南方  18.2  公里(宜蘭南澳地震站南方  18.2  公里)
