編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2019-07-28 19:52:59,120.8,23.15,2.9,4.7,4,高雄市政府東北方  77.1  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2019-07-27 20:23:36,121.62,24.19,3.8,18.5,4,花蓮縣政府北方  22.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-07-27 09:24:43,121.86,20.76,5.8,75.4,1,臺東縣政府南偏東方  232.9  公里(臺東縣政府南偏東方  232.9  公里)
小區域有感地震,2019-07-26 14:39:56,121.84,24.75,4.7,62.7,2,宜蘭縣政府東偏北方  8.4  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-07-25 14:40:57,121.68,24.24,3.3,28.6,2,花蓮縣政府北偏東方  28.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-07-20 18:15:11,121.43,23.84,3.4,18.9,3,花蓮縣政府西南方  25.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-07-19 18:13:50,122.06,21.78,5.1,28.6,3,臺東縣政府東南方  143.4  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-07-19 10:58:55,121.52,24.06,3.5,21.6,3,花蓮縣政府西北方  12.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-07-19 00:30:44,120.38,23.43,3.7,10.2,3,嘉義縣政府東偏南方  8.9  公里 (位於嘉義縣水上鄉)(嘉義縣水上鄉)
小區域有感地震,2019-07-17 03:22:55,121.69,24.02,3.4,31.2,2,花蓮縣政府東偏北方  8.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-07-16 23:56:01,120.16,22.96,3.3,18.4,3,臺南市政府西南方  4.7  公里 (位於臺南市南區)(臺南市南區)
小區域有感地震,2019-07-16 19:12:30,122.43,24.22,4.7,64.2,2,花蓮縣政府東偏北方  86.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-07-16 02:58:09,121.36,23.54,2.7,8.3,4,花蓮縣政府南偏西方  55.9  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2019-07-15 16:02:07,120.96,22.39,4,13.9,3,臺東縣政府南偏西方  44.6  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2019-07-15 04:30:02,122.09,23.9,4.2,43.1,2,花蓮縣政府東方  49.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-07-12 13:00:15,121.43,23.89,3.2,26.3,3,花蓮縣政府西偏南方  22.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-07-12 05:21:56,122.97,23.87,5.2,21.5,1,花蓮縣政府東方  137.8  公里(花蓮縣政府東方  137.8  公里)
小區域有感地震,2019-07-12 05:10:07,121.65,24.07,3.9,9.3,4,花蓮縣政府北偏東方  9.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-07-11 03:18:40,121.3,22.94,3.4,6.3,4,臺東縣政府東北方  25.0  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2019-07-09 02:35:35,122.56,23.8,4.9,27.6,1,花蓮縣政府東偏南方  98.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-07-07 17:30:43,120.79,24.16,3.3,26.7,2,臺中市政府東偏北方  11.5  公里 (位於臺中市太平區)(臺中市太平區)
小區域有感地震,2019-07-07 11:51:03,120.13,23.29,4,11.5,3,臺南市政府北方  33.8  公里 (位於臺南市北門區)(臺南市北門區)
小區域有感地震,2019-07-04 18:10:27,121.61,23.98,4,44.5,2,花蓮縣政府南偏西方  1.8  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2019-07-04 07:06:00,121.04,24.66,2.5,7.3,2,新竹縣政府南方  18.4  公里 (位於新竹縣北埔鄉)(新竹縣北埔鄉)
小區域有感地震,2019-07-03 22:47:03,121.49,24.02,3.3,20.5,3,花蓮縣政府西偏北方  13.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-06-30 23:59:18,121.65,24.52,3.7,57.3,1,宜蘭縣政府南偏西方  25.6  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
045   ,2019-06-30 03:44:12,122.36,22.32,5.8,46.6,3,臺東縣政府東偏南方  133.0  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-06-30 00:20:06,122.18,25.07,5,152.1,2,基隆市政府東方  44.7  公里 (位於臺灣東北部海域)(臺灣東北部海域)
小區域有感地震,2019-06-29 20:12:21,121.97,24.81,3.4,3,2,宜蘭縣政府東偏北方  22.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-06-26 18:54:15,122.01,24.35,3.5,19.9,3,宜蘭縣政府南偏東方  49.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-06-26 15:38:56,121.4,23.22,3.7,22.3,2,臺東縣政府北偏東方  57.5  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2019-06-26 05:08:34,120.5,23.38,3.5,7.3,3,嘉義縣政府東偏南方  22.7  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2019-06-25 06:48:34,121.84,24.38,3.2,11.6,3,宜蘭縣政府南偏東方  40.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-06-23 06:22:40,122.96,23.75,4.9,36.4,2,花蓮縣政府東方  139.0  公里(花蓮縣政府東方  139.0  公里)
小區域有感地震,2019-06-23 05:00:05,122.97,23.77,4.8,45.5,1,花蓮縣政府東方  139.3  公里(花蓮縣政府東方  139.3  公里)
小區域有感地震,2019-06-21 19:10:36,121.58,24.13,3,19.2,3,花蓮縣政府北偏西方  16.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-06-21 10:45:39,120.12,24.52,3.9,27.6,2,彰化縣政府西北方  65.9  公里 (位於臺灣西部海域)(臺灣西部海域)
小區域有感地震,2019-06-20 02:46:01,121,24,3.4,16.5,2,南投縣政府東偏北方  33.2  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2019-06-19 20:03:17,121.38,23.31,4.2,39.9,2,臺東縣政府北偏東方  65.6  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2019-06-19 06:50:10,120.77,23.91,3.3,21.9,2,南投縣政府東方  8.0  公里 (位於南投縣中寮鄉)(南投縣中寮鄉)
小區域有感地震,2019-06-16 06:26:43,121.76,24.26,3.3,12,3,花蓮縣政府北偏東方  33.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-06-16 00:25:28,121.64,23.85,4,37.5,3,花蓮縣政府南方  15.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-06-15 09:41:14,122.04,23.46,4.4,30.8,2,花蓮縣政府東南方  72.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-06-14 00:46:00,120.74,24.22,3,29.6,1,臺中市政府東北方  11.1  公里 (位於臺中市潭子區)(臺中市潭子區)
小區域有感地震,2019-06-13 21:40:24,121.41,23.72,3.6,15.6,4,花蓮縣政府西南方  37.4  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2019-06-10 05:18:33,121.35,23.19,3.4,15.4,2,臺東縣政府北偏東方  52.3  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2019-06-07 20:40:48,121.04,24.74,1.9,8.2,1,新竹縣政府南偏東方  10.3  公里 (位於新竹縣寶山鄉)(新竹縣寶山鄉)
044   ,2019-06-06 03:27:20,121.58,23.83,4.6,22.4,4,花蓮縣政府南偏西方  18.0  公里 (位於花蓮縣近海)(花蓮縣近海)
043   ,2019-06-04 20:17:00,121.59,23.25,4.2,41.2,3,臺東縣政府東北方  71.2  公里 (位於臺灣東部海域)(臺灣東部海域)
042   ,2019-06-04 17:46:18,121.61,22.84,5.9,14.7,5,臺東縣政府東方  48.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-06-03 11:40:59,121.53,24.13,3.6,25.2,3,花蓮縣政府北偏西方  18.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-06-02 15:51:23,121.94,24.71,4.2,64.9,2,宜蘭縣政府東方  18.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-06-01 16:09:05,120.99,22.41,3.9,10.7,4,臺東縣政府南偏西方  42.3  公里 (位於臺東縣近海)(臺東縣近海)
041   ,2019-05-31 23:53:18,120.58,22.92,4.8,13.4,4,高雄市政府東北方  43.1  公里 (位於高雄市美濃區)(高雄市美濃區)
小區域有感地震,2019-05-28 22:04:37,121.58,23.81,3.4,27.5,2,花蓮縣政府南偏西方  20.0  公里 (位於花蓮縣近海)(花蓮縣近海)
040   ,2019-05-27 22:06:26,121.65,24.49,4.2,44.1,2,宜蘭縣政府南偏西方  28.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-05-27 06:28:05,121.18,24.89,2.5,8.5,2,桃園市政府西南方  16.6  公里 (位於桃園市龍潭區)(桃園市龍潭區)
小區域有感地震,2019-05-25 14:29:13,121.39,23.21,3.6,20.3,2,臺東縣政府北偏東方  56.0  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
039   ,2019-05-25 14:27:40,121.39,23.21,4.4,21.3,4,臺東縣政府北偏東方  56.1  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
038   ,2019-05-23 14:12:49,121.55,24.02,4.9,14.5,5,花蓮縣政府西偏北方  7.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-05-23 04:58:16,121.63,23.97,3.8,26.5,2,花蓮縣政府南偏東方  2.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-05-22 10:49:19,121.52,24.08,3.5,22.1,3,花蓮縣政府西北方  14.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
037   ,2019-05-22 09:37:24,121.64,23.96,4.8,28.8,4,花蓮縣政府東南方  4.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-05-21 02:48:13,121.63,24.3,3.5,23.3,4,花蓮縣政府北方  34.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-05-20 23:02:38,121.64,24.32,2.9,22.9,2,花蓮縣政府北方  36.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-05-19 00:38:34,122.19,24.03,4.7,22.5,1,花蓮縣政府東方  58.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-05-19 00:12:23,121.79,24.34,3.8,41.8,2,宜蘭縣政府南方  43.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-05-17 23:37:37,121.48,23.49,4,41.7,2,花蓮縣政府南偏西方  57.8  公里 (位於花蓮縣瑞穗鄉)(花蓮縣瑞穗鄉)
小區域有感地震,2019-05-17 21:36:21,120.78,22.73,3.8,36.5,2,屏東縣政府東方  30.3  公里 (位於屏東縣霧台鄉)(屏東縣霧台鄉)
小區域有感地震,2019-05-17 00:26:09,121.72,24.46,3.2,6.8,5,宜蘭縣政府南方  30.6  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-05-16 12:16:34,121.56,24.67,3.8,60.7,1,宜蘭縣政府西偏南方  21.5  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2019-05-15 21:35:13,121.53,24.09,3.5,20.9,3,花蓮縣政府西北方  14.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-05-15 18:16:59,121.97,23.77,4,25.7,1,花蓮縣政府東偏南方  43.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-05-15 01:57:55,120.1,22.85,3.2,16.1,1,高雄市政府西北方  33.0  公里 (位於高雄市近海)(高雄市近海)
小區域有感地震,2019-05-13 20:52:43,120.81,22.98,3.3,4,1,高雄市政府東北方  65.0  公里 (位於高雄市桃源區)(高雄市桃源區)
036   ,2019-05-13 16:55:21,121.9,24.75,5.2,88,3,宜蘭縣政府東方  14.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-05-10 21:49:30,121.92,24.5,3.9,40.4,3,宜蘭縣政府東南方  30.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-05-10 12:32:47,120.38,22.25,3.7,34.2,1,高雄市政府南方  41.6  公里 (位於臺灣西南部海域)(臺灣西南部海域)
小區域有感地震,2019-05-10 08:37:20,121.37,23.17,3.3,16.8,2,臺東縣政府北偏東方  50.6  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2019-05-08 23:48:47,122.49,24.82,5.1,122.7,2,宜蘭縣政府東方  74.2  公里 (位於臺灣東部海域)(臺灣東部海域)
035   ,2019-05-03 05:47:43,121.91,24.83,4.3,101.1,3,宜蘭縣政府東偏北方  18.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-05-02 23:07:18,121.57,24.08,2.9,14.9,3,花蓮縣政府北偏西方  10.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
034   ,2019-05-02 18:44:43,121.93,24.49,4.9,41,4,宜蘭縣政府東南方  31.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
033   ,2019-05-01 11:17:58,121.43,23.79,4.2,18.5,4,花蓮縣政府西南方  29.6  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2019-04-30 03:58:01,121.47,23.74,3.7,9.3,4,花蓮縣政府南偏西方  31.4  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2019-04-27 22:37:48,121.61,24.32,3,22.9,3,花蓮縣政府北方  36.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-27 17:49:47,121.53,24.08,3.8,20.8,4,花蓮縣政府西北方  13.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-26 04:51:43,121.53,23.55,4.2,29.9,2,花蓮縣政府南偏西方  50.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-04-25 06:07:16,120.95,24.62,2.8,5.5,2,苗栗縣政府東偏北方  14.5  公里 (位於苗栗縣三灣鄉)(苗栗縣三灣鄉)
小區域有感地震,2019-04-24 17:06:09,122.28,24.12,4.3,50.7,1,花蓮縣政府東方  68.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-04-24 02:08:06,120.42,23.53,2.7,9.1,3,嘉義縣政府東偏北方  15.1  公里 (位於嘉義縣民雄鄉)(嘉義縣民雄鄉)
小區域有感地震,2019-04-23 07:57:12,120.84,23,3.3,4.9,1,高雄市政府東北方  68.3  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2019-04-23 01:00:39,121.54,24.13,3.7,25.1,3,花蓮縣政府北偏西方  17.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-21 16:15:15,121.82,24.75,3.9,10.5,4,宜蘭縣政府東偏北方  6.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-04-21 16:09:48,121.82,24.75,4,10,3,宜蘭縣政府東偏北方  6.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-04-20 03:07:30,121.89,24.45,3.2,22.8,3,宜蘭縣政府南偏東方  33.4  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-04-19 23:55:19,121.51,24.09,3.2,23.1,3,花蓮縣政府西北方  15.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-19 10:37:09,121.52,24.08,3.6,22.7,3,花蓮縣政府西北方  14.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-19 09:54:32,121.52,24.05,3.9,19.7,4,花蓮縣政府西偏北方  12.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-19 08:01:19,121.52,24.06,3,18.8,3,花蓮縣政府西偏北方  12.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-19 04:38:49,121.52,24.05,3.3,19.5,4,花蓮縣政府西偏北方  12.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-18 18:29:56,121.57,24.14,3.7,20.4,3,花蓮縣政府北偏西方  17.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-18 13:46:16,121.51,24.06,3.4,20,3,花蓮縣政府西偏北方  13.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-18 13:32:43,121.53,24.08,3.2,19.7,3,花蓮縣政府西北方  14.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
032   ,2019-04-18 13:17:26,121.53,24.08,4.2,20.6,5,花蓮縣政府西北方  13.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
031   ,2019-04-18 13:01:07,121.56,24.05,6.3,20.3,7,花蓮縣政府西北方  9.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-17 10:00:03,120.87,22.95,3.7,4.6,1,臺東縣政府西北方  36.3  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2019-04-16 03:51:06,120.13,22.94,3.2,14.4,3,臺南市政府西南方  7.8  公里 (位於臺南市近海)(臺南市近海)
030   ,2019-04-15 23:26:22,121.52,24.05,4.2,20,5,花蓮縣政府西偏北方  11.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-15 19:16:26,121.57,23.93,3.2,9,2,花蓮縣政府西南方  8.2  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2019-04-13 23:39:27,120.33,23.05,3.2,17.5,2,臺南市政府東偏北方  16.1  公里 (位於臺南市新化區)(臺南市新化區)
小區域有感地震,2019-04-12 09:03:07,121.14,24.69,2.6,6.7,2,新竹縣政府東南方  19.6  公里 (位於新竹縣橫山鄉)(新竹縣橫山鄉)
小區域有感地震,2019-04-11 04:26:59,121.59,24.13,3.5,16.5,4,花蓮縣政府北偏西方  15.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-04-10 07:54:26,120.52,23.59,3,12.1,3,嘉義縣政府東偏北方  27.4  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2019-04-10 07:10:04,121.88,24.19,3.6,25,2,花蓮縣政府東北方  34.2  公里 (位於臺灣東部海域)(臺灣東部海域)
029   ,2019-04-10 06:57:52,121.88,24.19,5,25.7,4,花蓮縣政府東北方  34.1  公里 (位於臺灣東部海域)(臺灣東部海域)
028   ,2019-04-10 04:24:13,121.56,23.97,4.8,10.3,5,花蓮縣政府西偏南方  6.9  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
027   ,2019-04-09 23:13:21,121.57,23.98,5.1,11.7,5,花蓮縣政府西方  5.4  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2019-04-09 22:45:08,121.38,23.16,3.1,19.4,3,臺東縣政府北偏東方  50.2  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2019-04-08 21:27:08,121.9,24.18,4.1,25.2,2,花蓮縣政府東北方  34.8  公里 (位於臺灣東部海域)(臺灣東部海域)
026   ,2019-04-08 14:58:09,121.51,22,4.8,17.6,5,臺東縣政府南偏東方  91.8  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-04-08 07:51:27,120.86,22.98,3.9,4.9,2,臺東縣政府西北方  38.6  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2019-04-08 03:49:13,121.57,23.3,3.6,39.8,2,臺東縣政府東北方  74.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-04-07 02:22:55,121.6,24.66,3.8,60.5,2,宜蘭縣政府西偏南方  18.3  公里 (位於宜蘭縣三星鄉)(宜蘭縣三星鄉)
小區域有感地震,2019-04-06 08:08:10,121.74,24.4,3.3,19,4,宜蘭縣政府南方  37.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
025   ,2019-04-06 05:24:55,120.69,22.82,4.5,16.9,4,屏東縣政府東北方  25.6  公里 (位於屏東縣三地門鄉)(屏東縣三地門鄉)
024   ,2019-04-04 20:56:50,121.58,23.71,4.6,31.5,4,花蓮縣政府南方  31.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-04-04 10:27:14,120.85,22.97,4.1,3.1,3,臺東縣政府西北方  39.1  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
023   ,2019-04-04 09:56:55,120.86,22.98,5.5,3.5,4,臺東縣政府西北方  38.8  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2019-04-04 09:54:31,120.84,22.97,4.1,4,2,臺東縣政府西北方  39.5  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2019-04-04 09:50:52,120.85,22.97,4,2.2,2,臺東縣政府西北方  38.8  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
022   ,2019-04-03 09:52:55,120.85,22.95,5.9,4.1,4,臺東縣政府西偏北方  37.5  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2019-04-01 10:54:35,122.24,24.93,5.1,128.6,3,宜蘭縣政府東偏北方  53.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-31 00:07:08,121.59,24.53,4,66.3,1,宜蘭縣政府西南方  28.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2019-03-29 13:04:08,120.6,23.89,3,19.6,2,彰化縣政府南偏東方  21.0  公里 (位於彰化縣社頭鄉)(彰化縣社頭鄉)
小區域有感地震,2019-03-26 08:15:48,121.51,24.03,2.9,18,3,花蓮縣政府西偏北方  12.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-03-25 10:43:21,121.71,23.52,4,16.4,2,花蓮縣政府南方  52.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-24 15:56:50,122.43,24.7,4.7,109.3,2,宜蘭縣政府東方  68.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-22 22:22:32,120.71,23.63,3.4,13.1,2,雲林縣政府東偏南方  19.8  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2019-03-22 20:05:48,122.45,24.49,4.9,88.8,2,宜蘭縣政府東偏南方  75.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-21 07:12:28,120.69,23.02,3.5,13.4,2,高雄市政府東北方  58.8  公里 (位於高雄市桃源區)(高雄市桃源區)
021   ,2019-03-19 12:01:34,121.93,24.75,4.9,83.2,3,宜蘭縣政府東方  17.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-18 11:42:11,120.87,23.29,3.5,2.2,2,高雄市政府東北方  94.2  公里 (位於高雄市桃源區)(高雄市桃源區)
020   ,2019-03-17 20:44:22,121.91,24.44,4.2,24.5,3,宜蘭縣政府南偏東方  35.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-17 09:28:18,121.52,24.09,3.2,15.7,3,花蓮縣政府西北方  15.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
019   ,2019-03-16 08:45:51,121.39,23.22,4.6,18.9,4,臺東縣政府北偏東方  56.8  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2019-03-15 23:55:28,121.41,23.24,3.7,46.1,2,臺東縣政府北偏東方  59.7  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2019-03-15 01:17:59,120.52,23.43,3,9.9,2,嘉義縣政府東方  23.5  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
018   ,2019-03-14 05:07:22,121.35,23.06,4.7,17.7,5,臺東縣政府東北方  39.3  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2019-03-13 23:45:44,120.8,22.57,3.5,7,2,臺東縣政府西偏南方  41.3  公里 (位於臺東縣金峰鄉)(臺東縣金峰鄉)
017   ,2019-03-13 12:32:34,121.59,23.6,5.4,35.9,4,花蓮縣政府南方  44.0  公里 (位於花蓮縣近海)(花蓮縣近海)
016   ,2019-03-13 04:19:15,121.86,25.02,5.3,138,2,新北市政府東方  39.4  公里 (位於新北市雙溪區)(新北市雙溪區)
小區域有感地震,2019-03-12 22:27:28,121.69,24.63,3.8,8.2,3,宜蘭縣政府西南方  13.7  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
015   ,2019-03-12 11:53:39,120.62,22.91,4.1,12,3,高雄市政府東北方  45.0  公里 (位於高雄市六龜區)(高雄市六龜區)
小區域有感地震,2019-03-11 23:51:50,121.72,23.42,4.1,28.3,2,花蓮縣政府南方  63.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2019-03-10 01:27:49,121.43,23.93,3.4,19.1,3,花蓮縣政府西偏南方  20.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-03-10 01:27:29,121.45,23.93,4,19.8,4,花蓮縣政府西偏南方  18.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-03-09 08:15:41,121.89,24.44,3.2,23.1,2,宜蘭縣政府南偏東方  34.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2019-03-08 10:55:18,121.42,22.42,4.1,28.4,2,臺東縣政府東南方  46.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-03-08 10:54:59,121.39,22.4,4.1,20.1,2,臺東縣政府東南方  46.0  公里 (位於臺灣東南部海域)(臺灣東南部海域)
014   ,2019-03-08 10:32:14,121.4,22.44,5.3,24.1,4,臺東縣政府東南方  43.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-03-07 23:27:00,121.61,23.97,4,38.3,2,花蓮縣政府南偏西方  2.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2019-03-06 09:33:29,121.79,24.76,4.1,86.7,2,宜蘭縣政府東北方  4.1  公里 (位於宜蘭縣壯圍鄉)(宜蘭縣壯圍鄉)
小區域有感地震,2019-03-03 10:39:47,121.33,22.59,3.8,31.7,2,臺東縣政府東南方  25.9  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2019-03-02 13:29:01,121.51,24.06,3.8,21.2,3,花蓮縣政府西偏北方  13.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2019-03-01 02:47:51,121,23.99,3.6,16.5,3,南投縣政府東偏北方  33.4  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
