編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2025-01-11 01:07:30,120.989,21.7193,4.2,30.5,2,臺東縣政府南方  115.9  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2025-01-09 20:35:09,121.616,24.1278,4,37,2,花蓮縣政府北方  15.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2025-01-09 19:02:44,121.683,24.2043,3.9,31.2,2,花蓮縣政府北北東方  24.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2025-01-09 08:17:30,121.838,24.4092,3.5,9.8,4,宜蘭縣政府南南東方  36.4  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2025-01-08 05:19:51,121.676,24.0485,4.3,39.3,3,花蓮縣政府東北方  8.5  公里 (位於花蓮縣近海)(花蓮縣近海)
002   ,2025-01-06 18:46:00,121.403,24.4365,4.4,5.3,4,宜蘭縣政府西南方  48.9  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2025-01-06 18:08:14,121.406,24.4343,4.1,5.1,4,宜蘭縣政府西南方  48.9  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2025-01-06 11:43:00,121.759,23.979,3.6,23.9,2,花蓮縣政府東方  14.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-01-06 10:33:06,121.965,24.8325,4.1,95.3,2,宜蘭縣政府東北東方  23.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-01-05 16:20:00,120.693,23.6363,3.7,13.2,2,南投縣政府南方  29.4  公里 (位於南投縣竹山鎮)(南投縣竹山鎮)
小區域有感地震,2025-01-03 13:52:34,122.038,24.8413,4,9.7,2,宜蘭縣政府東北東方  30.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-01-02 13:34:42,121.397,23.7423,3.9,18.7,2,花蓮縣政府西南方  35.7  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2025-01-02 09:51:33,121.532,23.577,4,32.9,2,花蓮縣政府南南西方  46.7  公里 (位於花蓮縣近海)(花蓮縣近海)
001   ,2025-01-01 02:52:07,121.71,24.303,4.5,26.6,3,花蓮縣政府北北東方  35.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
